time,trade_price,trade_volume,ask,bid 
141301640,22500,1200,14848529,10402740
141303100,22600,1100,12783771,14849508
141315730,22500,18700,14859346,10402740
141331280,22500,200,14870953,10402740
141409860,22500,2000,14900406,10402740
141413370,22600,1200,12783771,14903426
141455780,22500,2900,14937687,10402740
141457020,22600,100,12783771,14938427
141458820,22500,1100,14939902,10402740
141458820,22500,1100,14939902,10423863
141500020,22600,1800,12783771,14940695
141500020,22600,1600,12796848,14940695
141508600,22500,300,14947630,10423863
141520780,22600,500,12796848,14958879
141524550,22500,500,14962650,10423863
141530310,22600,100,12796848,14967990
141536350,22600,1800,12796848,14973049
141536350,22600,5200,12806681,14973049
141536350,22600,13000,12839317,14973049
141541860,22500,18100,14977830,10423863
141541860,22500,1900,14977830,10512883
141550950,22600,200,12839317,14985331
141557560,22600,1100,12839317,14991407
141559930,22600,10000,12839317,14993617
141614770,22600,17400,12839317,15006679
141620120,22600,700,12839317,15011128
141651970,22600,500,12839317,15036869
141658870,22600,3000,12839317,15042424
141709830,22600,2000,12839317,15052007
141711320,22600,100,12839317,15053242
141718470,22600,500,12839317,15059070
141724680,22500,300,15065256,10512883
141724760,22500,100,15065326,10512883
141728960,22600,2200,12839317,15069469
141735420,22600,1100,12839317,15076069
141741230,22600,1100,12839317,15082360
141756290,22600,100,12839317,15096359
141835940,22600,1200,12839317,15130399
141846680,22600,200,12839317,15139204
141854170,22600,1200,12839317,15145190
141857470,22600,1100,12839317,15148074
141858720,22600,100,12839317,15149138
141905790,22600,600,12839317,15154661
141915790,22600,1200,12839317,15162442
141915910,22600,200,12839317,15162573
141921560,22500,4000,15166806,10512883
141925240,22600,400,12839317,15169777
141934240,22600,1100,12839317,15175993
141942990,22500,2500,15182272,10512883
142007870,22600,10000,12839317,15209978
142015390,22500,300,15220391,10512883
142026220,22600,100,12839317,15233703
142032910,22600,17000,12839317,15241043
142054020,22600,5600,12839317,15263831
142100270,22600,3300,12839317,15270832
142103510,22600,1600,12839317,15274388
142113110,22600,800,12839317,15284848
142113420,22600,100,12839317,15285186
142123120,22500,400,15295158,10512883
142126660,22600,200,12839317,15299174
142129660,22500,500,15301842,10512883
142129660,22500,500,15301842,10537447
142150310,22500,8100,15322189,10537447
142202980,22500,5000,15335689,10537447
142212610,22500,200,15347026,10537447
142219870,22600,1100,12839317,15355069
142235950,22600,2200,12839317,15373110
142250490,22500,20000,15391754,10537447
142251280,22600,20000,12839317,15392614
142252930,22600,5500,12839317,15394824
142253320,22600,1000,12839317,15395297
142256730,22600,100,12839317,15399627
142258610,22500,100,15402188,10537447
142300720,22600,1100,12839317,15404253
142301320,22500,700,15405125,10537447
142305760,22500,200,15409983,10537447
142309410,22500,6500,15414026,10537447
142319660,22500,2800,15424527,10537447
142320650,22500,2000,15425483,10537447
142325470,22500,2300,15430458,10537447
142342900,22500,1300,15446988,10537447
142345670,22500,2200,15450006,10537447
142350220,22500,600,15454757,10537447
142353610,22600,1100,12839317,15458193
142354220,22600,2200,12839317,15458776
142355500,22600,2000,12839317,15460335
142356960,22600,1200,12839317,15461572
142359690,22600,15000,12839317,15464138
142405420,22500,200,15470234,10537447
142411170,22500,1000,15475682,10537447
142419190,22500,100,15483381,10537447
142423670,22600,500,12839317,15487357
142426380,22500,7000,15490130,10537447
142428610,22600,2000,12839317,15492287
142431270,22500,2000,15494631,10537447
142434790,22500,100,15497841,10537447
142435480,22600,1700,12839317,15498406
142510150,22500,200,15532547,10537447
142529150,22600,1200,12839317,15552376
142531340,22600,100,12839317,15554698
142544510,22500,8000,15567743,10537447
142546820,22600,2200,12839317,15570211
142550230,22600,1100,12839317,15573963
142550320,22500,5700,15574088,10537447
142551670,22500,2900,15575321,10537447
142554640,22500,1200,15578274,10537447
142557620,22500,5300,15581711,10537447
142557620,22500,1000,15581713,10537447
142557880,22600,1100,12839317,15582118
142602290,22500,1100,15587379,10537447
142603260,22500,1100,15588404,10537447
142603550,22500,2800,15588693,10537447
142603550,22500,1900,15588693,10593551
142607720,22600,1100,12839317,15593685
142609570,22500,1900,15595592,10593551
142615310,22600,1200,12839317,15601757
142621450,22600,1200,12839317,15607903
142627180,22600,1200,12839317,15614336
142629570,22600,4400,12839317,15617024
142639620,22500,200,15628180,10593551
142646640,22600,500,12839317,15635832
142649770,22600,1200,12839317,15639205
142700210,22600,3300,12839317,15651444
142712560,22500,18500,15666479,10593551
142712560,22500,10000,15666479,10604649
142712560,22500,3000,15666479,10616679
142712560,22500,10000,15666479,10698485
142712560,22500,15100,15666479,10809220
142723380,22500,300,15679720,10809220
142735750,22500,4600,15695133,10809220
142735750,22500,1600,15695133,10862436
142735750,22500,2000,15695133,10880670
142735750,22500,200,15695133,10892432
142735750,22500,300,15695133,10918733
142735750,22500,1100,15695133,10920099
142735750,22500,4500,15695133,10924668
142735750,22500,2000,15695133,10925386
142735750,22500,200,15695133,10933829
142735750,22500,5000,15695133,10938326
142735750,22500,100,15695133,10945808
142735750,22500,5900,15695133,10983223
142735750,22500,10000,15695133,10986996
142735750,22500,20000,15695133,11037942
142735750,22500,500,15695133,11058718
142735890,22500,1800,15695275,11058718
142735890,22500,4400,15695275,11081112
142735890,22500,9300,15695275,11168313
142735890,22500,5200,15695275,11198187
142735890,22500,5100,15695275,11224205
142735890,22500,2200,15695275,11332242
142735890,22500,4900,15695275,11378296
142735890,22500,19000,15695275,11385117
142744400,22500,1000,15706841,11385117
142749290,22600,100,12839317,15713963
142751540,22500,4800,15716797,11385117
142751540,22500,7200,15716797,11408114
142754030,22500,12800,15720261,11408114
142754030,22500,10000,15720261,11408399
142754030,22500,1000,15720261,11490035
142754030,22500,6000,15720261,11520539
142754030,22500,14000,15720261,11656171
142754030,22500,1700,15720261,11798212
142754030,22500,100,15720261,11943985
142754030,22500,200,15720261,11949665
142754030,22500,10000,15720261,11962855
142754030,22500,8900,15720261,11968254
142754030,22500,4400,15720261,12002190
142754030,22500,5000,15720261,12005751
142754030,22500,1400,15720261,12006829
142754030,22500,30000,15720261,12019177
142754030,22500,16100,15720261,12019885
142754030,22500,200,15720261,12023408
142754030,22500,4500,15720261,12040431
142754030,22500,2200,15720261,12046352
142754030,22500,51500,15720261,12050195
142754530,22600,800,12839317,15720829
142754530,22600,9200,12840485,15720829
142754680,22500,68500,15721059,12050195
142754680,22500,37000,15721059,12052351
142754680,22500,300,15721059,12052439
142754680,22500,6000,15721059,12053099
142754680,22500,500,15721059,12054812
142754680,22500,800,15721059,12054991
142754680,22500,3200,15721059,12089926
142754680,22500,11800,15721059,12096595
142754680,22500,1000,15721059,12112664
142754680,22500,5500,15721059,12147648
142754680,22500,4600,15721059,12151422
142754680,22500,11000,15721059,12170398
142754680,22500,4400,15721059,12181205
142754680,22500,4400,15721059,12183234
142754680,22500,1300,15721059,12185286
142754680,22500,10000,15721059,12190189
142754680,22500,5100,15721059,12240412
142754680,22500,200,15721059,12267976
142754680,22500,4800,15721059,12297077
142754680,22500,800,15721059,12298039
142754680,22500,5400,15721059,12308106
142754680,22500,14000,15721059,12331611
142754680,22500,2200,15721059,12346056
142754680,22500,2200,15721059,12360853
142754680,22500,200,15721059,12394676
142754680,22500,3400,15721059,12398725
142754680,22500,10000,15721059,12417912
142754680,22500,2100,15721059,12445767
142754680,22500,700,15721059,12489386
142754680,22500,20000,15721059,12529407
142754680,22500,400,15721059,12533927
142754680,22500,1500,15721059,12541537
142754680,22500,600,15721059,12544812
142754680,22500,400,15721059,12557349
142754680,22500,2200,15721059,12583339
142754680,22500,21500,15721059,12600012
142754690,22500,7500,15721114,12600012
142754700,22500,1000,15721136,12600012
142755600,22500,1000,15722621,12600012
142800600,22500,400,15729075,12600012
142800640,22500,300,15729169,12600012
142804370,22500,7100,15734980,12600012
142808390,22500,1000,15740407,12600012
142810920,22500,1500,15744026,12600012
142812160,22500,3000,15745435,12600012
142822250,22500,700,15760001,12600012
142824510,22500,1600,15763231,12600012
142831980,22600,1000,12840485,15773640
142831980,22600,200,12878393,15773640
142836540,22500,400,15779862,12600012
142836540,22500,2200,15779862,12618807
142836540,22500,10000,15779862,12632491
142836540,22500,10000,15779862,12655170
142836540,22500,1000,15779862,12664610
142836540,22500,1000,15779862,12685955
142836540,22500,1000,15779862,12689484
142836540,22500,200,15779862,12876302
142836540,22500,1200,15779862,12882059
142836540,22500,2000,15779862,12951164
142836540,22500,2000,15779862,12956012
142836540,22500,2200,15779862,12971486
142836540,22500,1100,15779862,12984943
142836540,22500,18100,15779862,12995213
142836540,22500,100,15779862,13001756
142836540,22500,5000,15779862,13004311
142836540,22500,600,15779862,13007301
142836540,22500,1000,15779862,13011560
142836540,22500,6000,15779862,13018788
142836540,22500,5000,15779862,13032142
142836540,22500,6700,15779862,13062222
142836540,22500,2000,15779862,13088118
142836540,22500,30000,15779862,13091552
142836540,22500,4400,15779862,13104189
142836540,22500,2000,15779862,13109581
142836540,22500,54600,15779862,13119557
142836540,22500,19800,15779862,13121195
142836540,22500,19300,15779862,13186725
142836540,22500,500,15779862,13187543
142836540,22500,4400,15779862,13189562
142836540,22500,5000,15779862,13216787
142836540,22500,26100,15779862,13224542
142836540,22500,2200,15779862,13235592
142836540,22500,100,15779862,13236761
142836540,22500,200,15779862,13250817
142836540,22500,400,15779862,13315302
142836540,22500,100,15779862,13339865
142836540,22500,1000,15779862,13348586
142836540,22500,1800,15779862,13388922
142836540,22500,4400,15779862,13392060
142836540,22500,4400,15779862,13393761
142836540,22500,500,15779862,13413982
142836540,22500,2200,15779862,13414004
142836540,22500,2200,15779862,13529326
142836540,22500,4400,15779862,13529328
142836540,22500,2600,15779862,13552257
142836540,22500,4400,15779862,13615257
142836540,22500,12400,15779862,13618627
142836540,22500,2000,15779862,13636219
142836540,22500,1000,15779862,13653215
142836540,22500,4400,15779862,13698851
142836540,22500,100,15779862,13702425
142836540,22500,400,15779862,13716340
142836540,22500,1000,15779862,13737504
142836540,22500,500,15779862,13754899
142836540,22500,2200,15779862,13826382
142836540,22500,10400,15779862,13896829
142836540,22500,2300,15779862,13921469
142836540,22500,900,15779862,13965546
142836540,22500,1700,15779862,13972391
142836540,22500,1400,15779862,13973724
142836540,22500,6000,15779862,14000733
142836540,22500,10000,15779862,14033570
142836540,22500,2000,15779862,14040424
142836540,22500,3400,15779862,14048216
142836540,22500,2000,15779862,14068300
142836540,22500,16800,15779862,14083349
142836540,22500,6400,15779862,14090262
142836540,22500,2200,15779862,14104283
142836540,22500,100,15779862,14121993
142836540,22500,100,15779862,14158529
142836540,22500,700,15779862,14163898
142836540,22500,1400,15779862,14186461
142836540,22500,2100,15779862,14192347
142836540,22500,900,15779862,14215478
142836540,22500,2600,15779862,14234072
142836540,22500,100,15779862,14245401
142836540,22500,1000,15779862,14272502
142836540,22500,100,15779862,14306394
142836540,22500,300,15779862,14312474
142836540,22500,100,15779862,14334876
142836540,22500,600,15779862,14362153
142836540,22500,100,15779862,14371433
142836540,22500,300,15779862,14391916
142836540,22500,1000,15779862,14395775
142836540,22500,11500,15779862,14396401
142836540,22500,2200,15779862,14417338
142836540,22500,100,15779862,14446004
142836540,22500,8100,15779862,14464860
142836540,22500,10000,15779862,14470320
142836540,22500,2000,15779862,14527519
142836540,22500,5700,15779862,14534461
142836540,22500,100,15779862,14540622
142836540,22500,3100,15779862,14557163
142836540,22500,2000,15779862,14559210
142836540,22500,12200,15779862,14564760
142836540,22500,100,15779862,14569217
142836540,22500,3000,15779862,14599342
142836540,22500,100,15779862,14601417
142836540,22500,10000,15779862,14605827
142836540,22500,100,15779862,14662077
142836540,22500,100,15779862,14681070
142836540,22500,100,15779862,14719498
142836540,22500,1300,15779862,14760598
142836540,22500,1400,15779862,14771302
142836540,22500,100,15779862,14784235
142836540,22500,2200,15779862,14797179
142836540,22500,1600,15779862,14812438
142836540,22500,400,15779862,14841450
142836540,22500,2000,15779862,14842181
142836540,22500,1000,15779862,14911672
142836540,22500,4400,15779862,14941413
142836540,22500,4400,15779862,14943245
142836540,22500,100,15779862,14959890
142836540,22500,2200,15779862,14993661
142836540,22500,4400,15779862,15102096
142836540,22500,4400,15779862,15102117
142836540,22500,5000,15779862,15113695
142836540,22500,3300,15779862,15131992
142836540,22500,2200,15779862,15150596
142836540,22500,4600,15779862,15167859
142836540,22500,7600,15779862,15188946
142836540,22500,4400,15779862,15196440
142836540,22500,5600,15779862,15197234
142836540,22500,2100,15779862,15206336
142836540,22500,100,15779862,15220705
142836540,22500,6500,15779862,15230036
142836540,22500,1400,15779862,15239211
142839630,22500,200,15784348,15239211
142840450,22500,7500,15785601,15239211
142840470,22500,900,15785630,15239211
142840470,22500,100,15785630,15240870
142840470,22500,100,15785630,15249775
142840470,22500,100,15785630,15306657
142840470,22500,800,15785630,15308501
142841580,22600,1100,12878393,15787010
142842920,22500,5200,15788768,15308501
142842920,22500,8900,15788768,15311541
142842920,22500,4400,15788768,15335702
142842920,22500,2200,15788768,15335703
142842920,22500,5000,15788768,15344417
142842920,22500,4200,15788768,15345817
142842920,22500,4400,15788768,15404691
142842920,22500,500,15788768,15419154
142842920,22500,15200,15788768,15422314
142842950,22500,4800,15788809,15422314
142842950,22500,100,15788809,15429115
142842950,22500,1500,15788809,15429389
142842950,22500,1100,15788809,15444507
142842980,22500,900,15788894,15444507
142842980,22500,500,15788894,15444988
142842980,22500,600,15788894,15451251
142843040,22500,300,15788960,15451251
142843040,22500,800,15788960,15462812
142843040,22500,500,15788960,15481258
142843040,22500,3500,15788960,15496189
142843630,22500,3200,15789850,15496189
142845330,22500,21800,15791634,15496189
142845330,22500,2200,15791634,15523403
142845330,22500,200,15791634,15554850
142845330,22500,2600,15791634,15559231
142845330,22500,8000,15791634,15564163
142845330,22500,16800,15791634,15584419
142845330,22500,2200,15791634,15585227
142845330,22500,900,15791634,15585236
142845330,22500,35400,15791634,15597525
142845330,22500,600,15791634,15608852
142845330,22500,1400,15791634,15628208
142845330,22500,100,15791634,15672583
142845330,22500,15000,15791634,15678425
142845330,22500,500,15791634,15702332
142845330,22500,6000,15791634,15703484
142845330,22500,1400,15791634,15704340
142845330,22500,5000,15791634,15704344
142845330,22500,1500,15791634,15714120
142845330,22500,500,15791634,15715645
142845330,22500,200,15791634,15727402
142845330,22500,1000,15791634,15730736
142845330,22500,7000,15791634,15758244
142845330,22500,100,15791634,15767647
142845330,22500,9200,15791634,15771600
142845330,22500,3800,15791634,15773568
142845330,22500,2300,15791634,15788111
142856390,22500,1600,15791634,15805776
142856390,22500,300,15795667,15805776
142903660,22400,100,15815427,5402696
142906620,22400,100,15819251,5402696
142911100,22500,1000,15795667,15824942
142912070,22500,1100,15795667,15826077
142928000,22500,1100,15795667,15848839
142931200,22500,100,15795667,15854759
142933660,22500,1100,15795667,15859277
142938550,22400,2500,15868777,5402696
142942000,22500,4400,15795667,15874831
142943990,22400,8000,15878666,5402696
142952340,22500,900,15795667,15893421
142952340,22500,4300,15798463,15893421
142952340,22500,2700,15801519,15893421
142952630,22500,1100,15801519,15893914
143000140,22400,8000,15906926,5402696
143015460,22400,2600,15937167,5402696
143019490,22500,10000,15801519,15944755
143025200,22400,1000,15953307,5402696
143025380,22500,2400,15801519,15953672
143026400,22400,2000,15955109,5402696
143026710,22500,1100,15801519,15955454
143030540,22500,4300,15801519,15960997
143030540,22500,4100,15804367,15960997
143038910,22500,4400,15804367,15973245
143040160,22500,1200,15804367,15975187
143045840,22400,400,15982709,5402696
143102700,22500,3300,15804367,16004753
143102700,22500,6700,15805066,16004753
143128730,22500,1200,15805066,16041246
143139720,22500,100,15805066,16055180
143139720,22500,1400,15806753,16055180
143140480,22500,200,15806753,16056434
143144670,22500,18400,15806753,16061376
143144670,22500,1500,15816284,16061376
143144670,22500,25600,15821380,16061376
143144670,22500,9000,15823656,16061376
143144670,22500,1000,15833137,16061376
143144670,22500,3500,15852385,16061376
143144670,22500,3700,15859504,16061376
143144670,22500,6000,15867927,16061376
143144670,22500,2000,15870442,16061376
143144670,22500,10900,15879197,16061376
143144670,22500,600,15893868,16061376
143144670,22500,40000,15894477,16061376
143144670,22500,200,15914641,16061376
143144670,22500,10000,15918574,16061376
143148480,22500,1800,15918574,16065701
143148480,22500,200,15925787,16065701
143148630,22500,800,15925787,16065904
143148630,22500,8100,15930757,16065904
143151610,22500,4600,15930757,16069149
143201950,22500,2000,15930757,16080289
143202700,22500,19400,15930757,16081023
143202700,22500,21500,15946191,16081023
143205860,22500,800,15946191,16084805
143205860,22500,5000,15954602,16084805
143205860,22500,2100,15959177,16084805
143206670,22500,2700,15959177,16085711
143206670,22500,6800,15968433,16085711
143211380,22400,3000,16091040,5402696
143221640,22500,8100,15968433,16102402
143223330,22500,11200,15968433,16104372
143227040,22500,700,15968433,16108116
143241330,22500,1000,15968433,16123876
143244930,22500,1400,15968433,16128087
143251970,22500,800,15968433,16136759
143251970,22500,4200,15990565,16136759
143254880,22500,800,15990565,16140050
143254880,22500,1500,16014082,16140050
143257400,22500,400,16014082,16142664
143258540,22400,2000,16144344,5402696
143301830,22400,2600,16148029,5402696
143301890,22400,5100,16148085,5402696
143301940,22400,1100,16148142,5402696
143301980,22400,1100,16148182,5402696
143304030,22400,1000,16150583,5402696
143308690,22400,900,16155462,5402696
143309800,22400,1000,16156624,5402696
143311660,22500,1100,16014082,16158776
143311660,22500,3400,16044611,16158776
143318580,22400,1700,16166469,5402696
143318580,22400,3400,16166471,5402696
143318650,22500,1200,16044611,16166563
143326150,22500,1800,16044611,16174622
143334790,22500,500,16044611,16183465
143335100,22400,1000,16183787,5402696
143339110,22500,3100,16044611,16187858
143339110,22500,4900,16062362,16187858
143340800,22500,300,16062362,16189841
143344410,22500,100,16062362,16193670
143351970,22400,8000,16201754,5402696
143358490,22400,1900,16208801,5402696
143405630,22400,200,16216316,5402696
143411650,22400,7800,16222986,5402696
143412980,22400,200,16224470,5402696
143414420,22500,900,16062362,16225975
143414420,22500,400,16067568,16225975
143414420,22500,38700,16092625,16225975
143421460,22500,1300,16092625,16233692
143421460,22500,2500,16116255,16233692
143422870,22400,7100,16235484,5402696
143425130,22500,1500,16116255,16237924
143451270,22500,500,16116255,16266868
143451270,22500,2000,16122585,16266868
143451270,22500,1100,16142739,16266868
143451270,22500,3600,16142756,16266868
143451270,22500,1500,16170056,16266868
143457920,22500,500,16170056,16273899
143459620,22500,4400,16170056,16275608
143505790,22500,1100,16173573,16282303
143513160,22500,1100,16173573,16291433
143524770,22500,1100,16173573,16304821
143541940,22400,27100,16323832,5402696
143543150,22500,1200,16173573,16325165
143558390,22500,1000,16173573,16345197
143608770,22500,4500,16173573,16361543
143608770,22500,1000,16174646,16361543
143608770,22500,4500,16175413,16361543
143639610,22500,400,16175413,16411758
143640010,22400,2800,16412542,5402696
143642960,22500,600,16175413,16416825
143655760,22400,9200,16436489,5402696
143701910,22400,7000,16446498,5402696
143724780,22500,200,16175413,16483835
143733260,22500,1000,16175413,16498175
143736170,22500,1100,16175413,16503075
143739700,22400,1000,16509513,5402696
143743940,22500,1100,16175413,16518257
143745840,22500,600,16175413,16521948
143747730,22500,500,16175413,16525528
143747730,22500,600,16180714,16525528
143751000,22500,2500,16180714,16532277
143751000,22500,1900,16222768,16532277
143755080,22400,5000,16538723,5402696
143755870,22500,1100,16222768,16540371
143807490,22400,46,16559147,5402696
143808880,22500,1100,16222768,16560979
143809770,22500,200,16222768,16562232
143812450,22400,100,16566266,5402696
143815340,22400,1000,16570614,5402696
143817960,22400,30000,16574515,5402696
143828110,22500,700,16222768,16589002
143828110,22500,2000,16231601,16589002
143828110,22500,7400,16258095,16589002
143837140,22500,1100,16258095,16601807
143839870,22500,2400,16258095,16605809
143858250,22500,1100,16258095,16632468
143902730,22400,10000,16638439,5402696
143932330,22400,1100,16678414,5402696
144004960,22400,1400,16724588,5402696
144007840,22400,900,16730782,5402696
144008400,22500,1200,16258095,16731781
144014220,22400,41500,16743816,5402696
144026750,22500,100,16258095,16764694
144038180,22400,1000,16783824,5402696
144039670,22400,200,16785895,5402696
144039820,22400,300,16786120,5402696
144052840,22400,1600,16804825,5402696
144057290,22400,10000,16810991,5402696
144100980,22500,400,16258095,16816609
144103400,22500,1200,16258095,16820639
144109930,22400,7000,16830412,5402696
144112110,22500,2000,16258095,16833660
144115320,22400,200,16838830,5402696
144119530,22500,1100,16258095,16845833
144121740,22500,1100,16258095,16849380
144125300,22500,3300,16258095,16858408
144127780,22400,100,16863573,5402696
144128050,22400,200,16864616,5402696
144130860,22500,6600,16258095,16871122
144133200,22500,800,16258095,16876565
144133710,22400,100,16877557,5402696
144134740,22400,1200,16881039,5402696
144142930,22500,600,16258095,16897101
144145540,22500,1100,16258095,16901816
144147670,22400,25000,16906292,5402696
144210070,22500,4000,16258095,16943063
144214130,22500,12000,16258095,16949614
144214130,22500,1000,16261620,16949614
144214130,22500,5000,16273386,16949614
144214130,22500,2400,16275395,16949614
144214130,22500,20000,16279106,16949614
144214130,22500,9400,16292397,16949614
144214130,22500,2400,16308634,16949614
144214130,22500,2000,16334797,16949614
144214130,22500,10000,16349559,16949614
144214130,22500,8000,16370196,16949614
144214130,22500,28000,16376309,16949614
144214130,22500,1200,16376313,16949614
144214130,22500,1800,16376330,16949614
144214130,22500,2000,16376344,16949614
144214130,22500,700,16376367,16949614
144214130,22500,2700,16376411,16949614
144214130,22500,1900,16376414,16949614
144214130,22500,1800,16376448,16949614
144214130,22500,3500,16376517,16949614
144214130,22500,1000,16377334,16949614
144214130,22500,700,16378956,16949614
144214130,22500,17700,16379185,16949614
144214130,22500,15900,16386339,16949614
144214130,22500,2600,16388592,16949614
144214130,22500,1400,16388621,16949614
144214130,22500,700,16388655,16949614
144214130,22500,1500,16388772,16949614
144214130,22500,600,16389005,16949614
144214130,22500,700,16389221,16949614
144214130,22500,241400,16406944,16949614
144215610,22500,300,16406944,16951702
144230090,22400,10000,16973751,5402696
144233500,22400,2000,16978676,5402696
144235220,22500,8300,16406944,16981213
144235220,22500,4000,16411166,16981213
144235220,22500,20000,16422874,16981213
144235220,22500,2300,16423948,16981213
144235220,22500,800,16429712,16981213
144235220,22500,4000,16456944,16981213
144235220,22500,500,16463430,16981213
144235220,22500,10000,16476366,16981213
144235220,22500,10000,16487874,16981213
144235220,22500,4100,16496325,16981213
144235220,22500,2000,16496953,16981213
144235220,22500,3000,16519340,16981213
144235220,22500,100,16541650,16981213
144235220,22500,2800,16554172,16981213
144235220,22500,44600,16555292,16981213
144235220,22500,32100,16563891,16981213
144235220,22500,3400,16582198,16981213
144235220,22500,10000,16588724,16981213
144235220,22500,13600,16599509,16981213
144237710,22500,100,16599509,16985017
144239610,22500,500,16599509,16987564
144239620,22500,1600,16599509,16987581
144239860,22500,200,16599509,16988058
144241470,22500,100,16599509,16990239
144245030,22500,31900,16599509,16994708
144245030,22500,100,16631791,16994708
144245030,22500,200,16635860,16994708
144245030,22500,1000,16636755,16994708
144245030,22500,2000,16639453,16994708
144245030,22500,100,16639642,16994708
144245030,22500,100,16639690,16994708
144245030,22500,2000,16648443,16994708
144245030,22500,24500,16651776,16994708
144245730,22500,500,16651776,16995762
144245730,22500,200,16656892,16995762
144245730,22500,1000,16660150,16995762
144245730,22500,2300,16670968,16995762
144252160,22500,1100,16670968,17004145
144252480,22500,6600,16670968,17004610
144252480,22500,400,16681818,17004610
144252860,22500,1200,16681818,17005117
144253330,22500,800,16681818,17005731
144255050,22500,8100,16681818,17007930
144256470,22500,300,16681818,17009884
144301040,22400,10000,17015690,5402696
144314760,22500,100,16681818,17033516
144314760,22500,1100,16697629,17033516
144320330,22500,1900,16697629,17040178
144320330,22500,2500,16698322,17040178
144320330,22500,3400,16700461,17040178
144350780,22400,600,17076142,5402696
144400360,22500,3100,16700461,17087111
144407350,22400,10500,17096371,5402696
144427710,22500,200,16700461,17122599
144428470,22500,1200,16700461,17123993
144429890,22500,1400,16700461,17125937
144441190,22500,600,16700461,17142422
144441190,22500,2700,16711541,17142422
144441190,22500,1700,16744220,17142422
144442940,22400,1000,17144727,5402696
144445300,22500,1100,16744220,17147891
144445790,22500,7600,16744220,17148441
144459790,22400,300,17165846,5402696
144501440,22500,1000,16744220,17168489
144509610,22500,400,16744220,17183105
144510630,22400,1000,17185118,5402696
144511350,22500,100,16744220,17186352
144526380,22400,4304,17208051,5402696
144526380,22400,100,17208051,5415081
144526380,22400,10000,17208051,5442078
144526380,22400,5000,17208051,5544646
144526380,22400,2596,17208051,5605666
144611370,22500,7700,16744220,17268067
144619300,22500,100,16744220,17279113
144621020,22500,6400,16744220,17281372
144621600,22500,300,16744220,17282185
144627730,22500,200,16744220,17290520
144639000,22500,1000,16744220,17304991
144655260,22500,2000,16744220,17325679
144702820,22400,1100,17335375,5605666
144706550,22400,300,17340349,5605666
144711260,22500,900,16744220,17346834
144712610,22400,100,17348669,5605666
144713480,22500,1100,16744220,17350032
144720440,22400,100,17359166,5605666
144721700,22400,100,17361285,5605666
144726080,22500,1100,16744220,17367224
144734410,22500,1000,16744220,17378096
144736360,22500,1200,16744220,17380555
144743500,22500,100,16744220,17389773
144743500,22500,400,16753188,17389773
144747260,22400,13704,17394278,5605666
144747260,22400,1000,17394278,5680056
144747260,22400,6000,17394278,5702980
144747260,22400,100,17394278,5759526
144747260,22400,1000,17394278,5825851
144747260,22400,4900,17394278,5857866
144747260,22400,13296,17394278,5900840
144752200,22500,100,16753188,17400668
144755310,22400,2104,17404556,5900840
144755310,22400,12896,17404556,5975754
144758190,22400,1100,17408395,5975754
144802960,22500,100,16753188,17414674
144805510,22500,1200,16753188,17418352
144810500,22400,1004,17424814,5975754
144810500,22400,2000,17424814,6265315
144810500,22400,500,17424814,6465587
144810500,22400,1500,17424814,6489363
144810500,22400,800,17424814,6548335
144810500,22400,9200,17424814,6574099
144810500,22400,1000,17424814,6608588
144810500,22400,2000,17424814,6662850
144810500,22400,10200,17424814,6677199
144810500,22400,20000,17424814,6692688
144810500,22400,300,17424814,6763808
144810500,22400,4000,17424814,6813356
144810500,22400,10000,17424814,6816818
144810500,22400,1000,17424814,6898733
144810500,22400,500,17424814,6923964
144810500,22400,900,17424814,6925372
144810500,22400,5000,17424814,6995815
144810500,22400,100,17424814,7081718
144810500,22400,1000,17424814,7108999
144810500,22400,700,17424814,7121471
144810500,22400,100,17424814,7130565
144810500,22400,1000,17424814,7161350
144810500,22400,200,17424814,7170832
144810500,22400,8900,17424814,7180270
144810500,22400,43000,17424814,7319690
144810500,22400,2300,17424814,7346859
144810500,22400,500,17424814,7355651
144810500,22400,10000,17424814,7402522
144810500,22400,1000,17424814,7460047
144810500,22400,6000,17424814,7491989
144810500,22400,100,17424814,7506880
144810500,22400,200,17424814,7604908
144810500,22400,10000,17424814,7675252
144810500,22400,200,17424814,7826854
144810500,22400,400,17424814,7840091
144810500,22400,100,17424814,7843898
144810500,22400,200,17424814,7876171
144810500,22400,4096,17424814,7900400
144811090,22500,200,16753188,17425610
144811090,22500,300,16782394,17425610
144830250,22500,100,16782394,17453115
144833740,22500,300,16782394,17458326
144838220,22500,1000,16782394,17465268
144839610,22500,400,16782394,17467217
144841660,22500,100,16782394,17470880
144859150,22400,20304,17501264,7900400
144859150,22400,20000,17501264,7903112
144859150,22400,3000,17501264,7964088
144859150,22400,10400,17501264,7964847
144859150,22400,700,17501264,8011884
144859150,22400,3200,17501264,8018990
144859150,22400,1000,17501264,8033350
144859150,22400,300,17501264,8040054
144859150,22400,300,17501264,8050435
144859150,22400,1500,17501264,8051715
144859150,22400,6296,17501264,8067510
144859490,22500,1200,16782394,17501702
144904410,22500,6600,16782394,17508973
144904410,22500,700,16802252,17508973
144905750,22400,3704,17510870,8067510
144905750,22400,10000,17510870,8078512
144905750,22400,6296,17510870,8095018
144909580,22500,4500,16802252,17516363
144909580,22500,5000,16839877,17516363
144909580,22500,30700,16848180,17516363
