wind_code,date,time,bs_flag,trade_price,trade_volume,ask_order,bid_order,,,,,,,time,trade_price,trade_volume,ask,bid
000629.SZ,20200327,135031230,B,22600,100,12365344,13733456,,0,0,0,0,0,135031230,22600,100,12365344,13733456
000629.SZ,20200327,135045770,S,22500,5300,13748409,10402740,,0,0,0,0,0,135045770,22500,5300,13748409,10402740
000629.SZ,20200327,135051830,B,22600,1300,12365344,13755343,,0,0,0,0,0,135051830,22600,1300,12365344,13755343
000629.SZ,20200327,135116800,S,22500,1200,13781678,10402740,,0,0,0,0,0,135116800,22500,1200,13781678,10402740
000629.SZ,20200327,135132120,S,22500,1000,13796036,10402740,,0,0,0,0,0,135132120,22500,1000,13796036,10402740
000629.SZ,20200327,135136220,B,22600,1100,12365344,13800418,,0,0,0,0,0,135136220,22600,1100,12365344,13800418
000629.SZ,20200327,135149830,B,22600,2200,12365344,13816261,,0,0,0,0,0,135149830,22600,2200,12365344,13816261
000629.SZ,20200327,135200300,B,22600,3400,12365344,13826733,,0,0,0,0,0,135200300,22600,3400,12365344,13826733
000629.SZ,20200327,135204390,S,22500,300,13830914,10402740,,0,0,0,0,0,135204390,22500,300,13830914,10402740
000629.SZ,20200327,135212670,S,22500,1000,13837772,10402740,,0,0,0,0,0,135212670,22500,1000,13837772,10402740
000629.SZ,20200327,135220690,S,22500,100,13844421,10402740,,0,0,0,0,0,135220690,22500,100,13844421,10402740
000629.SZ,20200327,135225640,S,22500,9600,13848569,10402740,,0,0,0,0,0,135225640,22500,9600,13848569,10402740
000629.SZ,20200327,135233610,B,22600,15600,12365344,13855182,,0,0,0,0,0,135233610,22600,15600,12365344,13855182
000629.SZ,20200327,135233610,B,22600,20000,12383441,13855182,,0,0,0,0,0,135233610,22600,20000,12383441,13855182
000629.SZ,20200327,135233610,B,22600,3900,12393265,13855182,,0,0,0,0,0,135233610,22600,3900,12393265,13855182
000629.SZ,20200327,135233610,B,22600,1700,12428025,13855182,,0,0,0,0,0,135233610,22600,1700,12428025,13855182
000629.SZ,20200327,135233610,B,22600,3000,12431823,13855182,,0,0,0,0,0,135233610,22600,3000,12431823,13855182
000629.SZ,20200327,135241380,S,22500,300,13861739,10402740,,0,0,0,0,0,135241380,22500,300,13861739,10402740
000629.SZ,20200327,135241480,S,22500,5000,13861777,10402740,,0,0,0,0,0,135241480,22500,5000,13861777,10402740
000629.SZ,20200327,135306200,B,22600,100,12431823,13881351,,0,0,0,0,0,135306200,22600,100,12431823,13881351
000629.SZ,20200327,135309700,S,22500,10000,13883913,10402740,,0,0,0,0,0,135309700,22500,10000,13883913,10402740
000629.SZ,20200327,135310650,S,22500,6700,13884734,10402740,,0,0,0,0,0,135310650,22500,6700,13884734,10402740
000629.SZ,20200327,135315170,B,22600,1000,12431823,13888237,,0,0,0,0,0,135315170,22600,1000,12431823,13888237
000629.SZ,20200327,135326530,S,22500,500,13896932,10402740,,0,0,0,0,0,135326530,22500,500,13896932,10402740
000629.SZ,20200327,135330680,B,22600,1200,12431823,13899866,,0,0,0,0,0,135330680,22600,1200,12431823,13899866
000629.SZ,20200327,135340660,B,22600,3000,12431823,13907102,,0,0,0,0,0,135340660,22600,3000,12431823,13907102
000629.SZ,20200327,135403640,S,22500,200,13923821,10402740,,0,0,0,0,0,135403640,22500,200,13923821,10402740
000629.SZ,20200327,135405470,B,22600,3000,12431823,13925414,,0,0,0,0,0,135405470,22600,3000,12431823,13925414
000629.SZ,20200327,135439210,S,22500,400,13950921,10402740,,0,0,0,0,0,135439210,22500,400,13950921,10402740
000629.SZ,20200327,135459710,B,22600,1100,12431823,13965365,,0,0,0,0,0,135459710,22600,1100,12431823,13965365
000629.SZ,20200327,135507180,B,22600,1900,12431823,13971406,,0,0,0,0,0,135507180,22600,1900,12431823,13971406
000629.SZ,20200327,135514470,S,22500,1000,13977976,10402740,,0,0,0,0,0,135514470,22500,1000,13977976,10402740
000629.SZ,20200327,135517340,S,22500,100,13980729,10402740,,0,0,0,0,0,135517340,22500,100,13980729,10402740
000629.SZ,20200327,135517630,B,22600,1100,12431823,13980945,,0,0,0,0,0,135517630,22600,1100,12431823,13980945
000629.SZ,20200327,135518980,B,22600,1100,12431823,13982392,,0,0,0,0,0,135518980,22600,1100,12431823,13982392
000629.SZ,20200327,135523760,S,22500,600,13987228,10402740,,0,0,0,0,0,135523760,22500,600,13987228,10402740
000629.SZ,20200327,135525930,B,22600,1100,12431823,13989732,,0,0,0,0,0,135525930,22600,1100,12431823,13989732
000629.SZ,20200327,135527690,B,22600,2200,12431823,13991185,,0,0,0,0,0,135527690,22600,2200,12431823,13991185
000629.SZ,20200327,135528270,B,22600,100,12431823,13992153,,0,0,0,0,0,135528270,22600,100,12431823,13992153
000629.SZ,20200327,135528960,B,22600,1100,12431823,13992904,,0,0,0,0,0,135528960,22600,1100,12431823,13992904
000629.SZ,20200327,135529570,B,22600,100,12431823,13993374,,0,0,0,0,0,135529570,22600,100,12431823,13993374
000629.SZ,20200327,135533860,B,22600,1100,12431823,13997634,,0,0,0,0,0,135533860,22600,1100,12431823,13997634
000629.SZ,20200327,135550560,B,22600,7800,12431823,14011886,,0,0,0,0,0,135550560,22600,7800,12431823,14011886
000629.SZ,20200327,135550560,B,22600,1100,12432645,14011886,,0,0,0,0,0,135550560,22600,1100,12432645,14011886
000629.SZ,20200327,135557410,B,22600,1300,12432645,14017357,,0,0,0,0,0,135557410,22600,1300,12432645,14017357
000629.SZ,20200327,135614110,S,22500,100,14031549,10402740,,0,0,0,0,0,135614110,22500,100,14031549,10402740
000629.SZ,20200327,135627640,B,22600,1000,12432645,14041432,,0,0,0,0,0,135627640,22600,1000,12432645,14041432
000629.SZ,20200327,135631140,S,22500,1100,14043783,10402740,,0,0,0,0,0,135631140,22500,1100,14043783,10402740
000629.SZ,20200327,135632130,B,22600,900,12432645,14044586,,0,0,0,0,0,135632130,22600,900,12432645,14044586
000629.SZ,20200327,135642700,B,22600,800,12432645,14052110,,0,0,0,0,0,135642700,22600,800,12432645,14052110
000629.SZ,20200327,135706260,B,22600,1100,12432645,14068908,,0,0,0,0,0,135706260,22600,1100,12432645,14068908
000629.SZ,20200327,135708150,S,22500,300,14070175,10402740,,0,0,0,0,0,135708150,22500,300,14070175,10402740
000629.SZ,20200327,135709630,B,22600,1200,12432645,14071133,,0,0,0,0,0,135709630,22600,1200,12432645,14071133
000629.SZ,20200327,135726120,B,22600,500,12432645,14082355,,0,0,0,0,0,135726120,22600,500,12432645,14082355
000629.SZ,20200327,135737430,B,22600,1000,12432645,14089802,,0,0,0,0,0,135737430,22600,1000,12432645,14089802
000629.SZ,20200327,135740590,B,22600,1200,12432645,14091801,,0,0,0,0,0,135740590,22600,1200,12432645,14091801
000629.SZ,20200327,135743170,B,22600,1100,12432645,14093497,,0,0,0,0,0,135743170,22600,1100,12432645,14093497
000629.SZ,20200327,135753110,B,22600,400,12432645,14099646,,0,0,0,0,0,135753110,22600,400,12432645,14099646
000629.SZ,20200327,135756350,S,22500,500,14101779,10402740,,0,0,0,0,0,135756350,22500,500,14101779,10402740
000629.SZ,20200327,135756360,B,22600,100,12432645,14101785,,0,0,0,0,0,135756360,22600,100,12432645,14101785
000629.SZ,20200327,135800020,B,22600,3200,12432645,14103838,,0,0,0,0,0,135800020,22600,3200,12432645,14103838
000629.SZ,20200327,135804300,B,22600,1200,12432645,14107006,,0,0,0,0,0,135804300,22600,1200,12432645,14107006
000629.SZ,20200327,135814230,B,22600,7200,12432645,14113474,,0,0,0,0,0,135814230,22600,7200,12432645,14113474
000629.SZ,20200327,135814230,B,22600,1800,12435297,14113474,,0,0,0,0,0,135814230,22600,1800,12435297,14113474
000629.SZ,20200327,135814230,B,22600,8000,12450687,14113474,,0,0,0,0,0,135814230,22600,8000,12450687,14113474
000629.SZ,20200327,135814230,B,22600,3000,12452740,14113474,,0,0,0,0,0,135814230,22600,3000,12452740,14113474
000629.SZ,20200327,135814230,B,22600,27300,12454196,14113474,,0,0,0,0,0,135814230,22600,27300,12454196,14113474
000629.SZ,20200327,135816510,B,22600,1100,12454196,14114936,,0,0,0,0,0,135816510,22600,1100,12454196,14114936
000629.SZ,20200327,135824180,B,22600,58900,12454196,14119909,,0,0,0,0,0,135824180,22600,58900,12454196,14119909
000629.SZ,20200327,135826390,B,22600,1200,12454196,14121330,,0,0,0,0,0,135826390,22600,1200,12454196,14121330
000629.SZ,20200327,135835090,S,22500,800,14127488,10402740,,0,0,0,0,0,135835090,22500,800,14127488,10402740
000629.SZ,20200327,135840290,S,22500,2300,14130669,10402740,,0,0,0,0,0,135840290,22500,2300,14130669,10402740
000629.SZ,20200327,135852470,B,22600,1500,12454196,14138378,,0,0,0,0,0,135852470,22600,1500,12454196,14138378
000629.SZ,20200327,135852470,B,22600,500,12454972,14138378,,0,0,0,0,0,135852470,22600,500,12454972,14138378
000629.SZ,20200327,135858750,B,22600,1100,12454972,14142094,,0,0,0,0,0,135858750,22600,1100,12454972,14142094
000629.SZ,20200327,135903140,S,22500,87600,14144841,10402740,,0,0,0,0,0,135903140,22500,87600,14144841,10402740
000629.SZ,20200327,135903630,S,22500,200,14145088,10402740,,0,0,0,0,0,135903630,22500,200,14145088,10402740
000629.SZ,20200327,135906920,S,22500,43000,14147309,10402740,,0,0,0,0,0,135906920,22500,43000,14147309,10402740
000629.SZ,20200327,135948120,B,22600,2200,12454972,14173250,,0,0,0,0,0,135948120,22600,2200,12454972,14173250
000629.SZ,20200327,135954240,B,22600,1100,12454972,14177670,,0,0,0,0,0,135954240,22600,1100,12454972,14177670
000629.SZ,20200327,135956940,B,22600,2200,12454972,14179636,,0,0,0,0,0,135956940,22600,2200,12454972,14179636
000629.SZ,20200327,140004190,B,22600,1100,12454972,14187350,,0,0,0,0,0,140004190,22600,1100,12454972,14187350
000629.SZ,20200327,140009140,B,22600,1100,12454972,14192554,,0,0,0,0,0,140009140,22600,1100,12454972,14192554
000629.SZ,20200327,140009410,B,22600,200,12454972,14192831,,0,0,0,0,0,140009410,22600,200,12454972,14192831
000629.SZ,20200327,140019340,S,22500,100,14203483,10402740,,0,0,0,0,0,140019340,22500,100,14203483,10402740
000629.SZ,20200327,140026150,B,22600,100,12454972,14209217,,0,0,0,0,0,140026150,22600,100,12454972,14209217
000629.SZ,20200327,140036110,S,22500,100,14218101,10402740,,0,0,0,0,0,140036110,22500,100,14218101,10402740
000629.SZ,20200327,140043880,S,22500,30700,14225739,10402740,,0,0,0,0,0,140043880,22500,30700,14225739,10402740
000629.SZ,20200327,140047980,S,22500,300,14229962,10402740,,0,0,0,0,0,140047980,22500,300,14229962,10402740
000629.SZ,20200327,140049240,B,22600,200,12454972,14231825,,0,0,0,0,0,140049240,22600,200,12454972,14231825
000629.SZ,20200327,140049240,B,22600,700,12501437,14231825,,0,0,0,0,0,140049240,22600,700,12501437,14231825
000629.SZ,20200327,140104290,B,22600,100,12501437,14246219,,0,0,0,0,0,140104290,22600,100,12501437,14246219
000629.SZ,20200327,140119310,S,22500,6400,14261334,10402740,,0,0,0,0,0,140119310,22500,6400,14261334,10402740
000629.SZ,20200327,140137100,S,22500,1000,14275398,10402740,,0,0,0,0,0,140137100,22500,1000,14275398,10402740
000629.SZ,20200327,140149530,S,22500,5200,14283778,10402740,,0,0,0,0,0,140149530,22500,5200,14283778,10402740
000629.SZ,20200327,140151370,B,22600,300,12501437,14284821,,0,0,0,0,0,140151370,22600,300,12501437,14284821
000629.SZ,20200327,140152500,B,22600,1100,12501437,14285697,,0,0,0,0,0,140152500,22600,1100,12501437,14285697
000629.SZ,20200327,140154860,B,22600,2200,12501437,14287322,,0,0,0,0,0,140154860,22600,2200,12501437,14287322
000629.SZ,20200327,140156370,B,22600,1100,12501437,14288421,,0,0,0,0,0,140156370,22600,1100,12501437,14288421
000629.SZ,20200327,140156730,B,22600,200,12501437,14288679,,0,0,0,0,0,140156730,22600,200,12501437,14288679
000629.SZ,20200327,140204480,S,22500,5400,14295427,10402740,,0,0,0,0,0,140204480,22500,5400,14295427,10402740
000629.SZ,20200327,140206780,B,22600,4400,12501437,14297078,,0,0,0,0,0,140206780,22600,4400,12501437,14297078
000629.SZ,20200327,140208160,B,22600,2100,12501437,14298338,,0,0,0,0,0,140208160,22600,2100,12501437,14298338
000629.SZ,20200327,140210920,B,22600,100,12501437,14300488,,0,0,0,0,0,140210920,22600,100,12501437,14300488
000629.SZ,20200327,140211500,B,22600,17700,12501437,14300905,,0,0,0,0,0,140211500,22600,17700,12501437,14300905
000629.SZ,20200327,140211500,B,22600,5100,12562940,14300905,,0,0,0,0,0,140211500,22600,5100,12562940,14300905
000629.SZ,20200327,140211500,B,22600,1200,12632441,14300905,,0,0,0,0,0,140211500,22600,1200,12632441,14300905
000629.SZ,20200327,140215630,B,22600,200,12632441,14304128,,0,0,0,0,0,140215630,22600,200,12632441,14304128
000629.SZ,20200327,140221210,S,22500,2700,14308522,10402740,,0,0,0,0,0,140221210,22500,2700,14308522,10402740
000629.SZ,20200327,140225680,B,22600,1100,12632441,14312298,,0,0,0,0,0,140225680,22600,1100,12632441,14312298
000629.SZ,20200327,140225940,S,22500,300,14312435,10402740,,0,0,0,0,0,140225940,22500,300,14312435,10402740
000629.SZ,20200327,140257840,B,22600,100,12632441,14335038,,0,0,0,0,0,140257840,22600,100,12632441,14335038
000629.SZ,20200327,140300220,B,22600,3300,12632441,14336902,,0,0,0,0,0,140300220,22600,3300,12632441,14336902
000629.SZ,20200327,140304700,S,22500,100,14340821,10402740,,0,0,0,0,0,140304700,22500,100,14340821,10402740
000629.SZ,20200327,140312980,B,22600,1100,12632441,14347494,,0,0,0,0,0,140312980,22600,1100,12632441,14347494
000629.SZ,20200327,140317570,B,22600,2700,12639878,14352367,,0,0,0,0,0,140317570,22600,2700,12639878,14352367
000629.SZ,20200327,140318680,B,22600,100,12639878,14353411,,0,0,0,0,0,140318680,22600,100,12639878,14353411
000629.SZ,20200327,140319550,B,22600,1100,12639878,14354754,,0,0,0,0,0,140319550,22600,1100,12639878,14354754
000629.SZ,20200327,140324040,B,22600,100,12639878,14359399,,0,0,0,0,0,140324040,22600,100,12639878,14359399
000629.SZ,20200327,140324040,B,22600,1000,12640975,14359399,,0,0,0,0,0,140324040,22600,1000,12640975,14359399
000629.SZ,20200327,140325120,B,22600,4400,12640975,14360954,,0,0,0,0,0,140325120,22600,4400,12640975,14360954
000629.SZ,20200327,140326730,B,22600,100,12640975,14362644,,0,0,0,0,0,140326730,22600,100,12640975,14362644
000629.SZ,20200327,140326730,B,22600,800,12660367,14362644,,0,0,0,0,0,140326730,22600,800,12660367,14362644
000629.SZ,20200327,140326730,B,22600,200,12660734,14362644,,0,0,0,0,0,140326730,22600,200,12660734,14362644
000629.SZ,20200327,140330580,B,22600,1100,12660734,14366312,,0,0,0,0,0,140330580,22600,1100,12660734,14366312
000629.SZ,20200327,140335070,B,22600,1100,12660734,14370299,,0,0,0,0,0,140335070,22600,1100,12660734,14370299
000629.SZ,20200327,140338770,S,22500,4300,14373394,10402740,,0,0,0,0,0,140338770,22500,4300,14373394,10402740
000629.SZ,20200327,140345170,B,22600,900,12660734,14378961,,0,0,0,0,0,140345170,22600,900,12660734,14378961
000629.SZ,20200327,140358360,B,22600,1100,12660734,14391837,,0,0,0,0,0,140358360,22600,1100,12660734,14391837
000629.SZ,20200327,140400600,S,22500,200,14393902,10402740,,0,0,0,0,0,140400600,22500,200,14393902,10402740
000629.SZ,20200327,140408460,B,22600,1100,12660734,14402041,,0,0,0,0,0,140408460,22600,1100,12660734,14402041
000629.SZ,20200327,140411950,B,22600,1100,12660734,14405517,,0,0,0,0,0,140411950,22600,1100,12660734,14405517
000629.SZ,20200327,140431160,B,22600,1100,12660734,14421951,,0,0,0,0,0,140431160,22600,1100,12660734,14421951
000629.SZ,20200327,140431840,B,22600,600,12660734,14422582,,0,0,0,0,0,140431840,22600,600,12660734,14422582
000629.SZ,20200327,140433220,S,22500,5000,14423569,10402740,,0,0,0,0,0,140433220,22500,5000,14423569,10402740
000629.SZ,20200327,140438080,B,22600,500,12660734,14427964,,0,0,0,0,0,140438080,22600,500,12660734,14427964
000629.SZ,20200327,140446820,B,22600,1300,12660734,14435550,,0,0,0,0,0,140446820,22600,1300,12660734,14435550
000629.SZ,20200327,140458760,B,22600,600,12660734,14445051,,0,0,0,0,0,140458760,22600,600,12660734,14445051
000629.SZ,20200327,140503870,B,22600,1200,12660734,14449581,,0,0,0,0,0,140503870,22600,1200,12660734,14449581
000629.SZ,20200327,140507370,S,22500,5700,14452613,10402740,,0,0,0,0,0,140507370,22500,5700,14452613,10402740
000629.SZ,20200327,140511800,S,22500,100,14456113,10402740,,0,0,0,0,0,140511800,22500,100,14456113,10402740
000629.SZ,20200327,140533200,B,22600,300,12660734,14473595,,0,0,0,0,0,140533200,22600,300,12660734,14473595
000629.SZ,20200327,140537170,B,22600,100,12660734,14476962,,0,0,0,0,0,140537170,22600,100,12660734,14476962
000629.SZ,20200327,140558310,B,22600,1200,12660734,14499259,,0,0,0,0,0,140558310,22600,1200,12660734,14499259
000629.SZ,20200327,140627470,S,22500,15400,14527270,10402740,,0,0,0,0,0,140627470,22500,15400,14527270,10402740
000629.SZ,20200327,140632580,B,22600,6500,12660734,14531360,,0,0,0,0,0,140632580,22600,6500,12660734,14531360
000629.SZ,20200327,140632580,B,22600,1900,12666420,14531360,,0,0,0,0,0,140632580,22600,1900,12666420,14531360
000629.SZ,20200327,140632580,B,22600,4000,12668087,14531360,,0,0,0,0,0,140632580,22600,4000,12668087,14531360
000629.SZ,20200327,140700610,S,22500,200,14551131,10402740,,0,0,0,0,0,140700610,22500,200,14551131,10402740
000629.SZ,20200327,140716150,B,22600,100,12668087,14563530,,0,0,0,0,0,140716150,22600,100,12668087,14563530
000629.SZ,20200327,140745990,S,22500,1100,14582581,10402740,,0,0,0,0,0,140745990,22500,1100,14582581,10402740
000629.SZ,20200327,140751360,B,22600,100,12668087,14585765,,0,0,0,0,0,140751360,22600,100,12668087,14585765
000629.SZ,20200327,140755030,B,22600,300,12668087,14588237,,0,0,0,0,0,140755030,22600,300,12668087,14588237
000629.SZ,20200327,140756500,B,22600,100,12707892,14589144,,0,0,0,0,0,140756500,22600,100,12707892,14589144
000629.SZ,20200327,140805030,B,22600,100,12762388,14594788,,0,0,0,0,0,140805030,22600,100,12762388,14594788
000629.SZ,20200327,140806610,S,22500,1300,14595712,10402740,,0,0,0,0,0,140806610,22500,1300,14595712,10402740
000629.SZ,20200327,140814610,B,22600,400,12762388,14600726,,0,0,0,0,0,140814610,22600,400,12762388,14600726
000629.SZ,20200327,140816780,S,22500,100,14602234,10402740,,0,0,0,0,0,140816780,22500,100,14602234,10402740
000629.SZ,20200327,140820040,B,22600,3500,12762388,14604261,,0,0,0,0,0,140820040,22600,3500,12762388,14604261
000629.SZ,20200327,140824690,B,22600,200,12762388,14607033,,0,0,0,0,0,140824690,22600,200,12762388,14607033
000629.SZ,20200327,140832490,B,22600,1900,12762388,14612188,,0,0,0,0,0,140832490,22600,1900,12762388,14612188
000629.SZ,20200327,140834720,B,22600,1000,12762388,14613685,,0,0,0,0,0,140834720,22600,1000,12762388,14613685
000629.SZ,20200327,140844790,B,22600,300,12762388,14620428,,0,0,0,0,0,140844790,22600,300,12762388,14620428
000629.SZ,20200327,140900190,B,22600,3200,12762388,14630485,,0,0,0,0,0,140900190,22600,3200,12762388,14630485
000629.SZ,20200327,140912550,S,22500,200,14640954,10402740,,0,0,0,0,0,140912550,22500,200,14640954,10402740
000629.SZ,20200327,140918090,B,22600,1000,12762388,14644761,,0,0,0,0,0,140918090,22600,1000,12762388,14644761
000629.SZ,20200327,140938040,B,22600,4800,12762388,14656871,,0,0,0,0,0,140938040,22600,4800,12762388,14656871
000629.SZ,20200327,140938040,B,22600,5000,12768953,14656871,,0,0,0,0,0,140938040,22600,5000,12768953,14656871
000629.SZ,20200327,140938040,B,22600,200,12783771,14656871,,0,0,0,0,0,140938040,22600,200,12783771,14656871
000629.SZ,20200327,140946310,B,22600,200,12783771,14662026,,0,0,0,0,0,140946310,22600,200,12783771,14662026
000629.SZ,20200327,141000330,S,22500,100,14671262,10402740,,0,0,0,0,0,141000330,22500,100,14671262,10402740
000629.SZ,20200327,141003490,B,22600,100,12783771,14674913,,0,0,0,0,0,141003490,22600,100,12783771,14674913
000629.SZ,20200327,141003740,B,22600,2000,12783771,14675209,,0,0,0,0,0,141003740,22600,2000,12783771,14675209
000629.SZ,20200327,141007830,S,22500,2000,14679675,10402740,,0,0,0,0,0,141007830,22500,2000,14679675,10402740
000629.SZ,20200327,141009670,S,22500,15000,14681132,10402740,,0,0,0,0,0,141009670,22500,15000,14681132,10402740
000629.SZ,20200327,141010770,S,22500,100,14682342,10402740,,0,0,0,0,0,141010770,22500,100,14682342,10402740
000629.SZ,20200327,141019970,B,22600,2200,12783771,14693736,,0,0,0,0,0,141019970,22600,2200,12783771,14693736
000629.SZ,20200327,141029830,S,22500,1000,14707597,10402740,,0,0,0,0,0,141029830,22500,1000,14707597,10402740
000629.SZ,20200327,141030230,B,22600,100,12783771,14707977,,0,0,0,0,0,141030230,22600,100,12783771,14707977
000629.SZ,20200327,141036690,B,22600,900,12783771,14717914,,0,0,0,0,0,141036690,22600,900,12783771,14717914
000629.SZ,20200327,141041730,S,22500,100,14724910,10402740,,0,0,0,0,0,141041730,22500,100,14724910,10402740
000629.SZ,20200327,141053300,B,22600,300,12783771,14736693,,0,0,0,0,0,141053300,22600,300,12783771,14736693
000629.SZ,20200327,141102650,B,22600,100,12783771,14746286,,0,0,0,0,0,141102650,22600,100,12783771,14746286
000629.SZ,20200327,141207580,B,22600,200,12783771,14803429,,0,0,0,0,0,141207580,22600,200,12783771,14803429
000629.SZ,20200327,141212740,B,22600,100,12783771,14807899,,0,0,0,0,0,141212740,22600,100,12783771,14807899
000629.SZ,20200327,141213800,S,22500,3300,14808906,10402740,,0,0,0,0,0,141213800,22500,3300,14808906,10402740
000629.SZ,20200327,141214630,S,22500,1000,14809482,10402740,,0,0,0,0,0,141214630,22500,1000,14809482,10402740
000629.SZ,20200327,141219170,B,22600,900,12783771,14813194,,0,0,0,0,0,141219170,22600,900,12783771,14813194
000629.SZ,20200327,141222740,B,22600,1000,12783771,14816274,,0,0,0,0,0,141222740,22600,1000,12783771,14816274
000629.SZ,20200327,141242830,S,22500,300,14833878,10402740,,0,0,0,0,0,141242830,22500,300,14833878,10402740
000629.SZ,20200327,141245690,B,22600,18400,12783771,14836113,,0,0,0,0,0,141245690,22600,18400,12783771,14836113
000629.SZ,20200327,141247580,B,22600,500,12783771,14837734,,0,0,0,0,0,141247580,22600,500,12783771,14837734
000629.SZ,20200327,141249050,B,22600,1100,12783771,14838876,,0,0,0,0,0,141249050,22600,1100,12783771,14838876
000629.SZ,20200327,141249240,S,22500,3000,14839123,10402740,,0,0,0,0,0,141249240,22500,3000,14839123,10402740
000629.SZ,20200327,141256870,B,22600,100,12783771,14844722,,0,0,0,0,0,141256870,22600,100,12783771,14844722
000629.SZ,20200327,141301030,S,22500,500,14847999,10402740,,0,0,0,0,0,141301030,22500,500,14847999,10402740
000629.SZ,20200327,141301640,S,22500,1200,14848529,10402740,,0,0,0,0,0,141301640,22500,1200,14848529,10402740
000629.SZ,20200327,141303100,B,22600,1100,12783771,14849508,,0,0,0,0,0,141303100,22600,1100,12783771,14849508
000629.SZ,20200327,141315730,S,22500,18700,14859346,10402740,,0,0,0,0,0,141315730,22500,18700,14859346,10402740
000629.SZ,20200327,141331280,S,22500,200,14870953,10402740,,0,0,0,0,0,141331280,22500,200,14870953,10402740
000629.SZ,20200327,141409860,S,22500,2000,14900406,10402740,,0,0,0,0,0,141409860,22500,2000,14900406,10402740
000629.SZ,20200327,141413370,B,22600,1200,12783771,14903426,,0,0,0,0,0,141413370,22600,1200,12783771,14903426
000629.SZ,20200327,141455780,S,22500,2900,14937687,10402740,,0,0,0,0,0,141455780,22500,2900,14937687,10402740
000629.SZ,20200327,141457020,B,22600,100,12783771,14938427,,0,0,0,0,0,141457020,22600,100,12783771,14938427
000629.SZ,20200327,141458820,S,22500,1100,14939902,10402740,,0,0,0,0,0,141458820,22500,1100,14939902,10402740
000629.SZ,20200327,141458820,S,22500,1100,14939902,10423863,,0,0,0,0,0,141458820,22500,1100,14939902,10423863
000629.SZ,20200327,141500020,B,22600,1800,12783771,14940695,,0,0,0,0,0,141500020,22600,1800,12783771,14940695
000629.SZ,20200327,141500020,B,22600,1600,12796848,14940695,,0,0,0,0,0,141500020,22600,1600,12796848,14940695
000629.SZ,20200327,141508600,S,22500,300,14947630,10423863,,0,0,0,0,0,141508600,22500,300,14947630,10423863
000629.SZ,20200327,141520780,B,22600,500,12796848,14958879,,0,0,0,0,0,141520780,22600,500,12796848,14958879
000629.SZ,20200327,141524550,S,22500,500,14962650,10423863,,0,0,0,0,0,141524550,22500,500,14962650,10423863
000629.SZ,20200327,141530310,B,22600,100,12796848,14967990,,0,0,0,0,0,141530310,22600,100,12796848,14967990
000629.SZ,20200327,141536350,B,22600,1800,12796848,14973049,,0,0,0,0,0,141536350,22600,1800,12796848,14973049
000629.SZ,20200327,141536350,B,22600,5200,12806681,14973049,,0,0,0,0,0,141536350,22600,5200,12806681,14973049
000629.SZ,20200327,141536350,B,22600,13000,12839317,14973049,,0,0,0,0,0,141536350,22600,13000,12839317,14973049
000629.SZ,20200327,141541860,S,22500,18100,14977830,10423863,,0,0,0,0,0,141541860,22500,18100,14977830,10423863
000629.SZ,20200327,141541860,S,22500,1900,14977830,10512883,,0,0,0,0,0,141541860,22500,1900,14977830,10512883
000629.SZ,20200327,141550950,B,22600,200,12839317,14985331,,0,0,0,0,0,141550950,22600,200,12839317,14985331
000629.SZ,20200327,141557560,B,22600,1100,12839317,14991407,,0,0,0,0,0,141557560,22600,1100,12839317,14991407
000629.SZ,20200327,141559930,B,22600,10000,12839317,14993617,,0,0,0,0,0,141559930,22600,10000,12839317,14993617
000629.SZ,20200327,141614770,B,22600,17400,12839317,15006679,,0,0,0,0,0,141614770,22600,17400,12839317,15006679
000629.SZ,20200327,141620120,B,22600,700,12839317,15011128,,0,0,0,0,0,141620120,22600,700,12839317,15011128
000629.SZ,20200327,141651970,B,22600,500,12839317,15036869,,0,0,0,0,0,141651970,22600,500,12839317,15036869
000629.SZ,20200327,141658870,B,22600,3000,12839317,15042424,,0,0,0,0,0,141658870,22600,3000,12839317,15042424
000629.SZ,20200327,141709830,B,22600,2000,12839317,15052007,,0,0,0,0,0,141709830,22600,2000,12839317,15052007
000629.SZ,20200327,141711320,B,22600,100,12839317,15053242,,0,0,0,0,0,141711320,22600,100,12839317,15053242
000629.SZ,20200327,141718470,B,22600,500,12839317,15059070,,0,0,0,0,0,141718470,22600,500,12839317,15059070
000629.SZ,20200327,141724680,S,22500,300,15065256,10512883,,0,0,0,0,0,141724680,22500,300,15065256,10512883
000629.SZ,20200327,141724760,S,22500,100,15065326,10512883,,0,0,0,0,0,141724760,22500,100,15065326,10512883
000629.SZ,20200327,141728960,B,22600,2200,12839317,15069469,,0,0,0,0,0,141728960,22600,2200,12839317,15069469
000629.SZ,20200327,141735420,B,22600,1100,12839317,15076069,,0,0,0,0,0,141735420,22600,1100,12839317,15076069
000629.SZ,20200327,141741230,B,22600,1100,12839317,15082360,,0,0,0,0,0,141741230,22600,1100,12839317,15082360
000629.SZ,20200327,141756290,B,22600,100,12839317,15096359,,0,0,0,0,0,141756290,22600,100,12839317,15096359
000629.SZ,20200327,141835940,B,22600,1200,12839317,15130399,,0,0,0,0,0,141835940,22600,1200,12839317,15130399
000629.SZ,20200327,141846680,B,22600,200,12839317,15139204,,0,0,0,0,0,141846680,22600,200,12839317,15139204
