wind_code,date,time,index,function_code,order_kind,bs_flag,trade_price,trade_volume,ask_order,bid_order
000629.SZ,20200327,142354220,15458777,0,0,B,22600,2200,12839317,15458776
000629.SZ,20200327,142355500,15460336,0,0,B,22600,2000,12839317,15460335
000629.SZ,20200327,142356910,15461518,C,0,0,0,1000,0,10667600
000629.SZ,20200327,142356960,15461573,0,0,B,22600,1200,12839317,15461572
000629.SZ,20200327,142359690,15464139,0,0,B,22600,15000,12839317,15464138
000629.SZ,20200327,142405420,15470235,0,0,S,22500,200,15470234,10537447
000629.SZ,20200327,142405420,15470243,C,0,0,0,300,15458196,0
000629.SZ,20200327,142405420,15470244,C,0,0,0,400,15458197,0
000629.SZ,20200327,142405420,15470245,C,0,0,0,300,15458208,0
000629.SZ,20200327,142405430,15470251,C,0,0,0,500,15458211,0
000629.SZ,20200327,142411170,15475683,0,0,S,22500,1000,15475682,10537447
000629.SZ,20200327,142419190,15483382,0,0,S,22500,100,15483381,10537447
000629.SZ,20200327,142420050,15484117,C,0,0,0,58900,0,10989147
000629.SZ,20200327,142423670,15487358,0,0,B,22600,500,12839317,15487357
000629.SZ,20200327,142424640,15488425,C,0,0,0,17500,15470597,0
000629.SZ,20200327,142426380,15490131,0,0,S,22500,7000,15490130,10537447
000629.SZ,20200327,142426930,15490616,C,0,0,0,500,753,0
000629.SZ,20200327,142428610,15492288,0,0,B,22600,2000,12839317,15492287
000629.SZ,20200327,142430960,15494299,C,0,0,0,20000,0,8770876
000629.SZ,20200327,142431270,15494632,0,0,S,22500,2000,15494631,10537447
000629.SZ,20200327,142434790,15497842,0,0,S,22500,100,15497841,10537447
000629.SZ,20200327,142435480,15498407,0,0,B,22600,1700,12839317,15498406
000629.SZ,20200327,142437250,15500483,C,0,0,0,2000,14469484,0
000629.SZ,20200327,142437850,15500993,C,0,0,0,500,0,612199
000629.SZ,20200327,142438490,15501516,C,0,0,0,1000,0,14869065
000629.SZ,20200327,142442630,15505507,C,0,0,0,1000,0,14837558
000629.SZ,20200327,142453320,15516126,C,0,0,0,100,11579627,0
000629.SZ,20200327,142454610,15517303,C,0,0,0,400,15458282,0
000629.SZ,20200327,142454620,15517313,C,0,0,0,1100,15458296,0
000629.SZ,20200327,142454620,15517314,C,0,0,0,400,15458256,0
000629.SZ,20200327,142454620,15517315,C,0,0,0,500,15458264,0
000629.SZ,20200327,142459930,15522623,C,0,0,0,20000,3734,0
000629.SZ,20200327,142509030,15531372,C,0,0,0,7000,0,13357228
000629.SZ,20200327,142510150,15532548,0,0,S,22500,200,15532547,10537447
000629.SZ,20200327,142529150,15552377,0,0,B,22600,1200,12839317,15552376
000629.SZ,20200327,142531340,15554699,0,0,B,22600,100,12839317,15554698
000629.SZ,20200327,142542920,15566073,C,0,0,0,13300,14722053,0
000629.SZ,20200327,142544480,15567721,C,0,0,0,2000,0,3618448
000629.SZ,20200327,142544510,15567744,0,0,S,22500,8000,15567743,10537447
000629.SZ,20200327,142546820,15570212,0,0,B,22600,2200,12839317,15570211
000629.SZ,20200327,142547510,15570824,C,0,0,0,56600,14157940,0
000629.SZ,20200327,142548260,15571616,C,0,0,0,5700,14728929,0
000629.SZ,20200327,142548920,15572349,C,0,0,0,2900,14728825,0
000629.SZ,20200327,142550230,15573964,0,0,B,22600,1100,12839317,15573963
000629.SZ,20200327,142550320,15574089,0,0,S,22500,5700,15574088,10537447
000629.SZ,20200327,142551670,15575322,0,0,S,22500,2900,15575321,10537447
000629.SZ,20200327,142551790,15575512,C,0,0,0,1200,14731995,0
000629.SZ,20200327,142551850,15575611,C,0,0,0,1500,0,14594813
000629.SZ,20200327,142554640,15578275,0,0,S,22500,1200,15578274,10537447
000629.SZ,20200327,142556750,15580695,C,0,0,0,1000,14735057,0
000629.SZ,20200327,142557620,15581712,0,0,S,22500,5300,15581711,10537447
000629.SZ,20200327,142557620,15581714,0,0,S,22500,1000,15581713,10537447
000629.SZ,20200327,142557850,15582066,C,0,0,0,18600,14729323,0
000629.SZ,20200327,142557880,15582119,0,0,B,22600,1100,12839317,15582118
000629.SZ,20200327,142558410,15582984,C,0,0,0,1100,14735272,0
000629.SZ,20200327,142559820,15584425,C,0,0,0,300,15570215,0
000629.SZ,20200327,142559820,15584426,C,0,0,0,500,15570217,0
000629.SZ,20200327,142559830,15584427,C,0,0,0,500,15570218,0
000629.SZ,20200327,142559840,15584442,C,0,0,0,300,15570219,0
000629.SZ,20200327,142600840,15585623,C,0,0,0,1100,14735273,0
000629.SZ,20200327,142602290,15587380,0,0,S,22500,1100,15587379,10537447
000629.SZ,20200327,142603260,15588405,0,0,S,22500,1100,15588404,10537447
000629.SZ,20200327,142603540,15588686,C,0,0,0,4700,14808913,0
000629.SZ,20200327,142603550,15588694,0,0,S,22500,2800,15588693,10537447
000629.SZ,20200327,142603550,15588695,0,0,S,22500,1900,15588693,10593551
000629.SZ,20200327,142607550,15593515,C,0,0,0,1500,14567767,0
000629.SZ,20200327,142607720,15593686,0,0,B,22600,1100,12839317,15593685
000629.SZ,20200327,142607830,15593789,C,0,0,0,1900,14808912,0
000629.SZ,20200327,142609570,15595593,0,0,S,22500,1900,15595592,10593551
000629.SZ,20200327,142615310,15601758,0,0,B,22600,1200,12839317,15601757
000629.SZ,20200327,142616510,15603325,C,0,0,0,21400,0,14183134
000629.SZ,20200327,142620210,15606762,C,0,0,0,68000,10899762,0
000629.SZ,20200327,142621450,15607904,0,0,B,22600,1200,12839317,15607903
000629.SZ,20200327,142625810,15612675,C,0,0,0,35000,0,13362086
000629.SZ,20200327,142626580,15613472,C,0,0,0,50000,12065429,0
000629.SZ,20200327,142627180,15614337,0,0,B,22600,1200,12839317,15614336
000629.SZ,20200327,142628520,15616021,C,0,0,0,38700,8876691,0
000629.SZ,20200327,142629570,15617025,0,0,B,22600,4400,12839317,15617024
000629.SZ,20200327,142629610,15617081,C,0,0,0,400,15593690,0
000629.SZ,20200327,142629610,15617082,C,0,0,0,200,15593688,0
000629.SZ,20200327,142629620,15617086,C,0,0,0,500,15593689,0
000629.SZ,20200327,142629620,15617087,C,0,0,0,400,15593687,0
000629.SZ,20200327,142629660,15617121,C,0,0,0,200000,473644,0
000629.SZ,20200327,142632120,15619894,C,0,0,0,14000,0,5699081
000629.SZ,20200327,142632600,15620400,C,0,0,0,15000,0,13447728
000629.SZ,20200327,142633840,15621738,C,0,0,0,253400,14020120,0
000629.SZ,20200327,142638350,15627070,C,0,0,0,35000,0,13476810
000629.SZ,20200327,142639620,15628181,0,0,S,22500,200,15628180,10593551
000629.SZ,20200327,142646640,15635833,0,0,B,22600,500,12839317,15635832
000629.SZ,20200327,142648630,15637947,C,0,0,0,2200,15570313,0
000629.SZ,20200327,142648980,15638348,C,0,0,0,1200,0,15542735
000629.SZ,20200327,142649770,15639206,0,0,B,22600,1200,12839317,15639205
000629.SZ,20200327,142653530,15643715,C,0,0,0,3000,0,14411190
000629.SZ,20200327,142657980,15649005,C,0,0,0,4300,14414589,0
000629.SZ,20200327,142700210,15651445,0,0,B,22600,3300,12839317,15651444
000629.SZ,20200327,142703290,15655010,C,0,0,0,10000,14869167,0
000629.SZ,20200327,142703580,15655286,C,0,0,0,2400,0,14696232
000629.SZ,20200327,142712560,15666480,0,0,S,22500,18500,15666479,10593551
000629.SZ,20200327,142712560,15666481,0,0,S,22500,10000,15666479,10604649
000629.SZ,20200327,142712560,15666482,0,0,S,22500,3000,15666479,10616679
000629.SZ,20200327,142712560,15666483,0,0,S,22500,10000,15666479,10698485
000629.SZ,20200327,142712560,15666484,0,0,S,22500,15100,15666479,10809220
000629.SZ,20200327,142713630,15667995,C,0,0,0,17900,0,5250526
000629.SZ,20200327,142714290,15668744,C,0,0,0,28000,11377754,0
000629.SZ,20200327,142720140,15675734,C,0,0,0,15000,9742961,0
000629.SZ,20200327,142721590,15677351,C,0,0,0,1400,11263531,0
000629.SZ,20200327,142723380,15679721,0,0,S,22500,300,15679720,10809220
000629.SZ,20200327,142724570,15680955,C,0,0,0,1400,0,15634658
000629.SZ,20200327,142735750,15695134,0,0,S,22500,4600,15695133,10809220
000629.SZ,20200327,142735750,15695135,0,0,S,22500,1600,15695133,10862436
000629.SZ,20200327,142735750,15695136,0,0,S,22500,2000,15695133,10880670
000629.SZ,20200327,142735750,15695137,0,0,S,22500,200,15695133,10892432
000629.SZ,20200327,142735750,15695138,0,0,S,22500,300,15695133,10918733
000629.SZ,20200327,142735750,15695139,0,0,S,22500,1100,15695133,10920099
000629.SZ,20200327,142735750,15695140,0,0,S,22500,4500,15695133,10924668
000629.SZ,20200327,142735750,15695141,0,0,S,22500,2000,15695133,10925386
000629.SZ,20200327,142735750,15695142,0,0,S,22500,200,15695133,10933829
000629.SZ,20200327,142735750,15695143,0,0,S,22500,5000,15695133,10938326
000629.SZ,20200327,142735750,15695144,0,0,S,22500,100,15695133,10945808
000629.SZ,20200327,142735750,15695145,0,0,S,22500,5900,15695133,10983223
000629.SZ,20200327,142735750,15695146,0,0,S,22500,10000,15695133,10986996
000629.SZ,20200327,142735750,15695147,0,0,S,22500,20000,15695133,11037942
000629.SZ,20200327,142735750,15695148,0,0,S,22500,500,15695133,11058718
000629.SZ,20200327,142735890,15695276,0,0,S,22500,1800,15695275,11058718
000629.SZ,20200327,142735890,15695277,0,0,S,22500,4400,15695275,11081112
000629.SZ,20200327,142735890,15695278,0,0,S,22500,9300,15695275,11168313
000629.SZ,20200327,142735890,15695279,0,0,S,22500,5200,15695275,11198187
000629.SZ,20200327,142735890,15695280,0,0,S,22500,5100,15695275,11224205
000629.SZ,20200327,142735890,15695281,0,0,S,22500,2200,15695275,11332242
000629.SZ,20200327,142735890,15695282,0,0,S,22500,4900,15695275,11378296
000629.SZ,20200327,142735890,15695283,0,0,S,22500,19000,15695275,11385117
000629.SZ,20200327,142737360,15697390,C,0,0,0,1000,0,12444151
000629.SZ,20200327,142738740,15699167,C,0,0,0,9900,0,14196247
000629.SZ,20200327,142740460,15701588,C,0,0,0,10000,0,13139803
000629.SZ,20200327,142741720,15703058,C,0,0,0,10000,0,13593672
000629.SZ,20200327,142743970,15705972,C,0,0,0,4000,0,11542437
000629.SZ,20200327,142744400,15706842,0,0,S,22500,1000,15706841,11385117
000629.SZ,20200327,142744960,15707690,C,0,0,0,10000,12762073,0
000629.SZ,20200327,142748500,15712454,C,0,0,0,1000,0,15612839
000629.SZ,20200327,142749290,15713964,0,0,B,22600,100,12839317,15713963
000629.SZ,20200327,142750650,15715796,C,0,0,0,500,14974699,0
000629.SZ,20200327,142751540,15716798,0,0,S,22500,4800,15716797,11385117
000629.SZ,20200327,142751540,15716799,0,0,S,22500,7200,15716797,11408114
000629.SZ,20200327,142752300,15717998,C,0,0,0,1000,14599728,0
000629.SZ,20200327,142752450,15718270,C,0,0,0,1000,13790288,0
000629.SZ,20200327,142753310,15719294,C,0,0,0,3200,11435257,0
000629.SZ,20200327,142754030,15720262,0,0,S,22500,12800,15720261,11408114
000629.SZ,20200327,142754030,15720263,0,0,S,22500,10000,15720261,11408399
000629.SZ,20200327,142754030,15720264,0,0,S,22500,1000,15720261,11490035
000629.SZ,20200327,142754030,15720265,0,0,S,22500,6000,15720261,11520539
000629.SZ,20200327,142754030,15720266,0,0,S,22500,14000,15720261,11656171
000629.SZ,20200327,142754030,15720267,0,0,S,22500,1700,15720261,11798212
000629.SZ,20200327,142754030,15720268,0,0,S,22500,100,15720261,11943985
000629.SZ,20200327,142754030,15720269,0,0,S,22500,200,15720261,11949665
000629.SZ,20200327,142754030,15720270,0,0,S,22500,10000,15720261,11962855
000629.SZ,20200327,142754030,15720271,0,0,S,22500,8900,15720261,11968254
000629.SZ,20200327,142754030,15720272,0,0,S,22500,4400,15720261,12002190
000629.SZ,20200327,142754030,15720273,0,0,S,22500,5000,15720261,12005751
000629.SZ,20200327,142754030,15720274,0,0,S,22500,1400,15720261,12006829
000629.SZ,20200327,142754030,15720275,0,0,S,22500,30000,15720261,12019177
000629.SZ,20200327,142754030,15720276,0,0,S,22500,16100,15720261,12019885
000629.SZ,20200327,142754030,15720277,0,0,S,22500,200,15720261,12023408
000629.SZ,20200327,142754030,15720278,0,0,S,22500,4500,15720261,12040431
000629.SZ,20200327,142754030,15720279,0,0,S,22500,2200,15720261,12046352
000629.SZ,20200327,142754030,15720280,0,0,S,22500,51500,15720261,12050195
000629.SZ,20200327,142754530,15720830,0,0,B,22600,800,12839317,15720829
000629.SZ,20200327,142754530,15720831,0,0,B,22600,9200,12840485,15720829
000629.SZ,20200327,142754660,15721038,C,0,0,0,1300,0,14675215
000629.SZ,20200327,142754680,15721060,0,0,S,22500,68500,15721059,12050195
000629.SZ,20200327,142754680,15721061,0,0,S,22500,37000,15721059,12052351
000629.SZ,20200327,142754680,15721062,0,0,S,22500,300,15721059,12052439
000629.SZ,20200327,142754680,15721063,0,0,S,22500,6000,15721059,12053099
000629.SZ,20200327,142754680,15721064,0,0,S,22500,500,15721059,12054812
000629.SZ,20200327,142754680,15721065,0,0,S,22500,800,15721059,12054991
000629.SZ,20200327,142754680,15721066,0,0,S,22500,3200,15721059,12089926
000629.SZ,20200327,142754680,15721067,0,0,S,22500,11800,15721059,12096595
000629.SZ,20200327,142754680,15721068,0,0,S,22500,1000,15721059,12112664
000629.SZ,20200327,142754680,15721069,0,0,S,22500,5500,15721059,12147648
000629.SZ,20200327,142754680,15721070,0,0,S,22500,4600,15721059,12151422
000629.SZ,20200327,142754680,15721071,0,0,S,22500,11000,15721059,12170398
000629.SZ,20200327,142754680,15721072,0,0,S,22500,4400,15721059,12181205
000629.SZ,20200327,142754680,15721073,0,0,S,22500,4400,15721059,12183234
000629.SZ,20200327,142754680,15721074,0,0,S,22500,1300,15721059,12185286
000629.SZ,20200327,142754680,15721075,0,0,S,22500,10000,15721059,12190189
000629.SZ,20200327,142754680,15721076,0,0,S,22500,5100,15721059,12240412
000629.SZ,20200327,142754680,15721077,0,0,S,22500,200,15721059,12267976
000629.SZ,20200327,142754680,15721078,0,0,S,22500,4800,15721059,12297077
000629.SZ,20200327,142754680,15721079,0,0,S,22500,800,15721059,12298039
000629.SZ,20200327,142754680,15721080,0,0,S,22500,5400,15721059,12308106
000629.SZ,20200327,142754680,15721081,0,0,S,22500,14000,15721059,12331611
000629.SZ,20200327,142754680,15721082,0,0,S,22500,2200,15721059,12346056
000629.SZ,20200327,142754680,15721083,0,0,S,22500,2200,15721059,12360853
000629.SZ,20200327,142754680,15721084,0,0,S,22500,200,15721059,12394676
000629.SZ,20200327,142754680,15721085,0,0,S,22500,3400,15721059,12398725
000629.SZ,20200327,142754680,15721086,0,0,S,22500,10000,15721059,12417912
000629.SZ,20200327,142754680,15721087,0,0,S,22500,2100,15721059,12445767
000629.SZ,20200327,142754680,15721088,0,0,S,22500,700,15721059,12489386
000629.SZ,20200327,142754680,15721089,0,0,S,22500,20000,15721059,12529407
000629.SZ,20200327,142754680,15721090,0,0,S,22500,400,15721059,12533927
000629.SZ,20200327,142754680,15721091,0,0,S,22500,1500,15721059,12541537
000629.SZ,20200327,142754680,15721092,0,0,S,22500,600,15721059,12544812
000629.SZ,20200327,142754680,15721093,0,0,S,22500,400,15721059,12557349
000629.SZ,20200327,142754680,15721094,0,0,S,22500,2200,15721059,12583339
000629.SZ,20200327,142754680,15721095,0,0,S,22500,21500,15721059,12600012
000629.SZ,20200327,142754690,15721115,0,0,S,22500,7500,15721114,12600012
000629.SZ,20200327,142754700,15721137,0,0,S,22500,1000,15721136,12600012
000629.SZ,20200327,142755600,15722622,0,0,S,22500,1000,15722621,12600012
000629.SZ,20200327,142756560,15723842,C,0,0,0,3000,13694975,0
000629.SZ,20200327,142757010,15724328,C,0,0,0,60000,0,5110215
000629.SZ,20200327,142757600,15725065,C,0,0,0,400,14707763,0
000629.SZ,20200327,142757610,15725086,C,0,0,0,300,15696282,0
000629.SZ,20200327,142757620,15725222,C,0,0,0,1500,0,12842204
000629.SZ,20200327,142757620,15725223,C,0,0,0,1400,0,12842203
000629.SZ,20200327,142757630,15725236,C,0,0,0,1400,0,13070868
000629.SZ,20200327,142757630,15725237,C,0,0,0,1200,0,12842208
000629.SZ,20200327,142757630,15725243,C,0,0,0,1400,0,13144327
000629.SZ,20200327,142757670,15725308,C,0,0,0,1200,0,12842220
000629.SZ,20200327,142757970,15725798,C,0,0,0,100,0,13331762
000629.SZ,20200327,142758000,15725870,C,0,0,0,100,0,13046332
000629.SZ,20200327,142758080,15725976,C,0,0,0,100,0,13350530
000629.SZ,20200327,142758090,15725983,C,0,0,0,100,0,13436965
000629.SZ,20200327,142758100,15726011,C,0,0,0,700,0,12842232
000629.SZ,20200327,142758100,15726014,C,0,0,0,700,0,13554444
000629.SZ,20200327,142758110,15726021,C,0,0,0,100,0,13732687
000629.SZ,20200327,142758140,15726075,C,0,0,0,100,0,13632111
000629.SZ,20200327,142758140,15726081,C,0,0,0,100,0,13657567
000629.SZ,20200327,142758140,15726082,C,0,0,0,14800,0,12842259
000629.SZ,20200327,142758150,15726083,C,0,0,0,100,0,13583554
000629.SZ,20200327,142758150,15726086,C,0,0,0,100,0,13804003
000629.SZ,20200327,142758150,15726087,C,0,0,0,100,0,13881670
000629.SZ,20200327,142758160,15726111,C,0,0,0,300,0,13926212
000629.SZ,20200327,142758170,15726132,C,0,0,0,100,0,12925206
000629.SZ,20200327,142758170,15726137,C,0,0,0,1900,0,13505122
000629.SZ,20200327,142758190,15726148,C,0,0,0,100,0,13083418
000629.SZ,20200327,142758190,15726149,C,0,0,0,100,0,13783313
000629.SZ,20200327,142758190,15726150,C,0,0,0,100,0,13218374
000629.SZ,20200327,142758190,15726151,C,0,0,0,100,0,13976036
000629.SZ,20200327,142758210,15726174,C,0,0,0,200,0,13146395
000629.SZ,20200327,142758580,15726681,C,0,0,0,25000,0,14258490
000629.SZ,20200327,142800600,15729076,0,0,S,22500,400,15729075,12600012
000629.SZ,20200327,142800640,15729170,0,0,S,22500,300,15729169,12600012
000629.SZ,20200327,142801660,15731229,C,0,0,0,57200,0,13373978
000629.SZ,20200327,142804370,15734981,0,0,S,22500,7100,15734980,12600012
000629.SZ,20200327,142807330,15738883,C,0,0,0,147300,11153015,0
000629.SZ,20200327,142807990,15739831,C,0,0,0,57800,0,15109041
000629.SZ,20200327,142808390,15740408,0,0,S,22500,1000,15740407,12600012
000629.SZ,20200327,142808860,15740995,C,0,0,0,12000,0,14301922
000629.SZ,20200327,142809540,15741911,C,0,0,0,13300,0,15596179
000629.SZ,20200327,142809970,15742611,C,0,0,0,1600,15365010,0
000629.SZ,20200327,142810920,15744027,0,0,S,22500,1500,15744026,12600012
000629.SZ,20200327,142812160,15745436,0,0,S,22500,3000,15745435,12600012
000629.SZ,20200327,142814370,15748542,C,0,0,0,2300,0,470157
000629.SZ,20200327,142822250,15760002,0,0,S,22500,700,15760001,12600012
000629.SZ,20200327,142822920,15761134,C,0,0,0,22500,12210094,0
000629.SZ,20200327,142824420,15763062,C,0,0,0,10000,0,13388514
000629.SZ,20200327,142824510,15763232,0,0,S,22500,1600,15763231,12600012
000629.SZ,20200327,142830590,15771599,C,0,0,0,200,0,5490229
000629.SZ,20200327,142831980,15773641,0,0,B,22600,1000,12840485,15773640
000629.SZ,20200327,142831980,15773642,0,0,B,22600,200,12878393,15773640
000629.SZ,20200327,142832810,15774712,C,0,0,0,29600,0,13578573
000629.SZ,20200327,142833610,15775663,C,0,0,0,1500,0,15725279
000629.SZ,20200327,142833610,15775664,C,0,0,0,1400,0,15725367
000629.SZ,20200327,142833620,15775671,C,0,0,0,1400,0,15725380
000629.SZ,20200327,142833620,15775672,C,0,0,0,1200,0,15725420
000629.SZ,20200327,142833650,15775728,C,0,0,0,1200,0,15725409
000629.SZ,20200327,142833660,15775729,C,0,0,0,1400,0,15725377
000629.SZ,20200327,142833930,15776154,C,0,0,0,3400,0,15726430
000629.SZ,20200327,142833930,15776155,C,0,0,0,16700,0,15726396
000629.SZ,20200327,142835320,15778345,C,0,0,0,21600,11171608,0
000629.SZ,20200327,142836540,15779863,0,0,S,22500,400,15779862,12600012
000629.SZ,20200327,142836540,15779864,0,0,S,22500,2200,15779862,12618807
000629.SZ,20200327,142836540,15779865,0,0,S,22500,10000,15779862,12632491
000629.SZ,20200327,142836540,15779866,0,0,S,22500,10000,15779862,12655170
000629.SZ,20200327,142836540,15779867,0,0,S,22500,1000,15779862,12664610
000629.SZ,20200327,142836540,15779868,0,0,S,22500,1000,15779862,12685955
000629.SZ,20200327,142836540,15779869,0,0,S,22500,1000,15779862,12689484
000629.SZ,20200327,142836540,15779870,0,0,S,22500,200,15779862,12876302
000629.SZ,20200327,142836540,15779871,0,0,S,22500,1200,15779862,12882059
000629.SZ,20200327,142836540,15779872,0,0,S,22500,2000,15779862,12951164
000629.SZ,20200327,142836540,15779873,0,0,S,22500,2000,15779862,12956012
000629.SZ,20200327,142836540,15779874,0,0,S,22500,2200,15779862,12971486
000629.SZ,20200327,142836540,15779875,0,0,S,22500,1100,15779862,12984943
000629.SZ,20200327,142836540,15779876,0,0,S,22500,18100,15779862,12995213
000629.SZ,20200327,142836540,15779877,0,0,S,22500,100,15779862,13001756
000629.SZ,20200327,142836540,15779878,0,0,S,22500,5000,15779862,13004311
000629.SZ,20200327,142836540,15779879,0,0,S,22500,600,15779862,13007301
000629.SZ,20200327,142836540,15779880,0,0,S,22500,1000,15779862,13011560
000629.SZ,20200327,142836540,15779881,0,0,S,22500,6000,15779862,13018788
000629.SZ,20200327,142836540,15779882,0,0,S,22500,5000,15779862,13032142
000629.SZ,20200327,142836540,15779883,0,0,S,22500,6700,15779862,13062222
000629.SZ,20200327,142836540,15779884,0,0,S,22500,2000,15779862,13088118
000629.SZ,20200327,142836540,15779885,0,0,S,22500,30000,15779862,13091552
000629.SZ,20200327,142836540,15779886,0,0,S,22500,4400,15779862,13104189
000629.SZ,20200327,142836540,15779887,0,0,S,22500,2000,15779862,13109581
000629.SZ,20200327,142836540,15779888,0,0,S,22500,54600,15779862,13119557
000629.SZ,20200327,142836540,15779889,0,0,S,22500,19800,15779862,13121195
000629.SZ,20200327,142836540,15779890,0,0,S,22500,19300,15779862,13186725
000629.SZ,20200327,142836540,15779891,0,0,S,22500,500,15779862,13187543
000629.SZ,20200327,142836540,15779892,0,0,S,22500,4400,15779862,13189562
000629.SZ,20200327,142836540,15779893,0,0,S,22500,5000,15779862,13216787
000629.SZ,20200327,142836540,15779894,0,0,S,22500,26100,15779862,13224542
000629.SZ,20200327,142836540,15779895,0,0,S,22500,2200,15779862,13235592
000629.SZ,20200327,142836540,15779896,0,0,S,22500,100,15779862,13236761
000629.SZ,20200327,142836540,15779897,0,0,S,22500,200,15779862,13250817
000629.SZ,20200327,142836540,15779898,0,0,S,22500,400,15779862,13315302
000629.SZ,20200327,142836540,15779899,0,0,S,22500,100,15779862,13339865
000629.SZ,20200327,142836540,15779900,0,0,S,22500,1000,15779862,13348586
000629.SZ,20200327,142836540,15779901,0,0,S,22500,1800,15779862,13388922
000629.SZ,20200327,142836540,15779902,0,0,S,22500,4400,15779862,13392060
000629.SZ,20200327,142836540,15779903,0,0,S,22500,4400,15779862,13393761
000629.SZ,20200327,142836540,15779904,0,0,S,22500,500,15779862,13413982
000629.SZ,20200327,142836540,15779905,0,0,S,22500,2200,15779862,13414004
000629.SZ,20200327,142836540,15779906,0,0,S,22500,2200,15779862,13529326
000629.SZ,20200327,142836540,15779907,0,0,S,22500,4400,15779862,13529328
000629.SZ,20200327,142836540,15779908,0,0,S,22500,2600,15779862,13552257
000629.SZ,20200327,142836540,15779909,0,0,S,22500,4400,15779862,13615257
000629.SZ,20200327,142836540,15779910,0,0,S,22500,12400,15779862,13618627
000629.SZ,20200327,142836540,15779911,0,0,S,22500,2000,15779862,13636219
000629.SZ,20200327,142836540,15779912,0,0,S,22500,1000,15779862,13653215
000629.SZ,20200327,142836540,15779913,0,0,S,22500,4400,15779862,13698851
000629.SZ,20200327,142836540,15779914,0,0,S,22500,100,15779862,13702425
000629.SZ,20200327,142836540,15779915,0,0,S,22500,400,15779862,13716340
000629.SZ,20200327,142836540,15779916,0,0,S,22500,1000,15779862,13737504
000629.SZ,20200327,142836540,15779917,0,0,S,22500,500,15779862,13754899
000629.SZ,20200327,142836540,15779918,0,0,S,22500,2200,15779862,13826382
000629.SZ,20200327,142836540,15779919,0,0,S,22500,10400,15779862,13896829
000629.SZ,20200327,142836540,15779920,0,0,S,22500,2300,15779862,13921469
000629.SZ,20200327,142836540,15779921,0,0,S,22500,900,15779862,13965546
000629.SZ,20200327,142836540,15779922,0,0,S,22500,1700,15779862,13972391
000629.SZ,20200327,142836540,15779923,0,0,S,22500,1400,15779862,13973724
000629.SZ,20200327,142836540,15779924,0,0,S,22500,6000,15779862,14000733
000629.SZ,20200327,142836540,15779925,0,0,S,22500,10000,15779862,14033570
000629.SZ,20200327,142836540,15779926,0,0,S,22500,2000,15779862,14040424
000629.SZ,20200327,142836540,15779927,0,0,S,22500,3400,15779862,14048216
000629.SZ,20200327,142836540,15779928,0,0,S,22500,2000,15779862,14068300
000629.SZ,20200327,142836540,15779929,0,0,S,22500,16800,15779862,14083349
000629.SZ,20200327,142836540,15779930,0,0,S,22500,6400,15779862,14090262
000629.SZ,20200327,142836540,15779931,0,0,S,22500,2200,15779862,14104283
000629.SZ,20200327,142836540,15779932,0,0,S,22500,100,15779862,14121993
000629.SZ,20200327,142836540,15779933,0,0,S,22500,100,15779862,14158529
000629.SZ,20200327,142836540,15779934,0,0,S,22500,700,15779862,14163898
000629.SZ,20200327,142836540,15779935,0,0,S,22500,1400,15779862,14186461
000629.SZ,20200327,142836540,15779936,0,0,S,22500,2100,15779862,14192347
000629.SZ,20200327,142836540,15779937,0,0,S,22500,900,15779862,14215478
000629.SZ,20200327,142836540,15779938,0,0,S,22500,2600,15779862,14234072
000629.SZ,20200327,142836540,15779939,0,0,S,22500,100,15779862,14245401
000629.SZ,20200327,142836540,15779940,0,0,S,22500,1000,15779862,14272502
000629.SZ,20200327,142836540,15779941,0,0,S,22500,100,15779862,14306394
000629.SZ,20200327,142836540,15779942,0,0,S,22500,300,15779862,14312474
000629.SZ,20200327,142836540,15779943,0,0,S,22500,100,15779862,14334876
000629.SZ,20200327,142836540,15779944,0,0,S,22500,600,15779862,14362153
000629.SZ,20200327,142836540,15779945,0,0,S,22500,100,15779862,14371433
000629.SZ,20200327,142836540,15779946,0,0,S,22500,300,15779862,14391916
000629.SZ,20200327,142836540,15779947,0,0,S,22500,1000,15779862,14395775
000629.SZ,20200327,142836540,15779948,0,0,S,22500,11500,15779862,14396401
000629.SZ,20200327,142836540,15779949,0,0,S,22500,2200,15779862,14417338
000629.SZ,20200327,142836540,15779950,0,0,S,22500,100,15779862,14446004
000629.SZ,20200327,142836540,15779951,0,0,S,22500,8100,15779862,14464860
000629.SZ,20200327,142836540,15779952,0,0,S,22500,10000,15779862,14470320
000629.SZ,20200327,142836540,15779953,0,0,S,22500,2000,15779862,14527519
000629.SZ,20200327,142836540,15779954,0,0,S,22500,5700,15779862,14534461
000629.SZ,20200327,142836540,15779955,0,0,S,22500,100,15779862,14540622
000629.SZ,20200327,142836540,15779956,0,0,S,22500,3100,15779862,14557163
000629.SZ,20200327,142836540,15779957,0,0,S,22500,2000,15779862,14559210
000629.SZ,20200327,142836540,15779958,0,0,S,22500,12200,15779862,14564760
000629.SZ,20200327,142836540,15779959,0,0,S,22500,100,15779862,14569217
000629.SZ,20200327,142836540,15779960,0,0,S,22500,3000,15779862,14599342
000629.SZ,20200327,142836540,15779961,0,0,S,22500,100,15779862,14601417
000629.SZ,20200327,142836540,15779962,0,0,S,22500,10000,15779862,14605827
000629.SZ,20200327,142836540,15779963,0,0,S,22500,100,15779862,14662077
