time,trade_price,volume
143351970,22400,8000
143358490,22400,1900
143405630,22400,200
143411650,22400,7800
143412980,22400,200
143414420,22500,900
143414420,22500,1300
143414420,22500,40000
143421460,22500,1300
143421460,22500,3800
143422870,22400,7100
143425130,22500,1500
143451270,22500,500
143451270,22500,2500
143451270,22500,3600
143451270,22500,7200
143451270,22500,8700
143457920,22500,500
143459620,22500,4400
143505790,22500,1100
143513160,22500,1100
143524770,22500,1100
143541940,22400,27100
143543150,22500,1200
143558390,22500,1000
143608770,22500,4500
143608770,22500,5500
143608770,22500,10000
143639610,22500,400
143640010,22400,2800
143642960,22500,600
143655760,22400,9200
143701910,22400,7000
143724780,22500,200
143733260,22500,1000
143736170,22500,1100
143739700,22400,1000
143743940,22500,1100
143745840,22500,600
143747730,22500,1100
143751000,22500,4400
143755080,22400,5000
143755870,22500,1100
143807490,22400,46
143808880,22500,1100
143809770,22500,200
143812450,22400,100
143815340,22400,1000
143817960,22400,30000
143828110,22500,700
143828110,22500,2700
143828110,22500,10100
143837140,22500,1100
143839870,22500,2400
143858250,22500,1100
143902730,22400,10000
143932330,22400,1100
144004960,22400,1400
144007840,22400,900
144008400,22500,1200
144014220,22400,41500
144026750,22500,100
144038180,22400,1000
144039670,22400,200
144039820,22400,300
144052840,22400,1600
144057290,22400,10000
144100980,22500,400
144103400,22500,1200
144109930,22400,7000
144112110,22500,2000
144115320,22400,200
144119530,22500,1100
144121740,22500,1100
144125300,22500,3300
144127780,22400,100
144128050,22400,200
144130860,22500,6600
144133200,22500,800
144133710,22400,100
144134740,22400,1200
144142930,22500,600
144145540,22500,1100
144147670,22400,25000
144210070,22500,4000
144214130,22500,12000
144214130,22500,13000
144214130,22500,18000
144214130,22500,20400
144214130,22500,40400
144214130,22500,49800
144214130,22500,52200
144214130,22500,54200
144214130,22500,64200
144214130,22500,72200
144214130,22500,100200
144214130,22500,101400
144214130,22500,103200
144214130,22500,105200
144214130,22500,105900
144214130,22500,108600
144214130,22500,110500
144214130,22500,112300
144214130,22500,115800
144214130,22500,116800
144214130,22500,117500
144214130,22500,135200
144214130,22500,151100
144214130,22500,153700
144214130,22500,155100
144214130,22500,155800
144214130,22500,157300
144214130,22500,157900
144214130,22500,158600
144214130,22500,400000
144215610,22500,300
144230090,22400,10000
144233500,22400,2000
144235220,22500,8300
144235220,22500,12300
144235220,22500,32300
144235220,22500,34600
144235220,22500,35400
144235220,22500,39400
144235220,22500,39900
144235220,22500,49900
144235220,22500,59900
144235220,22500,64000
144235220,22500,66000
144235220,22500,69000
144235220,22500,69100
144235220,22500,71900
144235220,22500,116500
144235220,22500,148600
144235220,22500,152000
144235220,22500,162000
144235220,22500,175600
144237710,22500,100
144239610,22500,500
144239620,22500,1600
144239860,22500,200
144241470,22500,100
144245030,22500,31900
144245030,22500,32000
144245030,22500,32200
144245030,22500,33200
144245030,22500,35200
144245030,22500,35300
144245030,22500,35400
144245030,22500,37400
144245030,22500,61900
144245730,22500,500
144245730,22500,700
144245730,22500,1700
144245730,22500,4000
144252160,22500,1100
144252480,22500,6600
144252480,22500,7000
144252860,22500,1200
144253330,22500,800
144255050,22500,8100
144256470,22500,300
144301040,22400,10000
144314760,22500,100
144314760,22500,1200
144320330,22500,1900
144320330,22500,4400
144320330,22500,7800
144350780,22400,600
144400360,22500,3100
144407350,22400,10500
144427710,22500,200
144428470,22500,1200
144429890,22500,1400
144441190,22500,600
144441190,22500,3300
144441190,22500,5000
144442940,22400,1000
144445300,22500,1100
144445790,22500,7600
144459790,22400,300
144501440,22500,1000
144509610,22500,400
144510630,22400,1000
144511350,22500,100
144526380,22400,4304
144526380,22400,4404
144526380,22400,14404
144526380,22400,19404
144526380,22400,22000
144611370,22500,7700
144619300,22500,100
144621020,22500,6400
144621600,22500,300
144627730,22500,200
144639000,22500,1000
144655260,22500,2000
144702820,22400,1100
144706550,22400,300
144711260,22500,900
144712610,22400,100
144713480,22500,1100
144720440,22400,100
144721700,22400,100
144726080,22500,1100
144734410,22500,1000
144736360,22500,1200
144743500,22500,100
144743500,22500,500
144747260,22400,13704
144747260,22400,14704
144747260,22400,20704
144747260,22400,20804
144747260,22400,21804
144747260,22400,26704
144747260,22400,40000
144752200,22500,100
144755310,22400,2104
144755310,22400,15000
144758190,22400,1100
144802960,22500,100
144805510,22500,1200
144810500,22400,1004
144810500,22400,3004
144810500,22400,3504
144810500,22400,5004
144810500,22400,5804
144810500,22400,15004
144810500,22400,16004
144810500,22400,18004
144810500,22400,28204
144810500,22400,48204
144810500,22400,48504
144810500,22400,52504
144810500,22400,62504
144810500,22400,63504
144810500,22400,64004
144810500,22400,64904
144810500,22400,69904
144810500,22400,70004
144810500,22400,71004
144810500,22400,71704
144810500,22400,71804
144810500,22400,72804
144810500,22400,73004
144810500,22400,81904
144810500,22400,124904
144810500,22400,127204
144810500,22400,127704
144810500,22400,137704
144810500,22400,138704
144810500,22400,144704
144810500,22400,144804
144810500,22400,145004
144810500,22400,155004
144810500,22400,155204
144810500,22400,155604
144810500,22400,155704
144810500,22400,155904
144810500,22400,160000
144811090,22500,200
144811090,22500,500
144830250,22500,100
144833740,22500,300
144838220,22500,1000
144839610,22500,400
144841660,22500,100
144859150,22400,20304
144859150,22400,40304
144859150,22400,43304
144859150,22400,53704
144859150,22400,54404
144859150,22400,57604
144859150,22400,58604
144859150,22400,58904
144859150,22400,59204
144859150,22400,60704
144859150,22400,67000
144859490,22500,1200
144904410,22500,6600
144904410,22500,7300
144905750,22400,3704
144905750,22400,13704
144905750,22400,20000
144909580,22500,4500
144909580,22500,9500
144909580,22500,40200
144909580,22500,42500
144909580,22500,43400
144909580,22500,75800
144912650,22400,500
144921120,22500,1500
144937990,22400,1000
144959750,22500,4000
145000210,22500,3200
145000610,22500,17900
145000670,22400,1600
145000880,22500,5500
145004000,22500,16400
145004630,22400,200
145006620,22500,8600
145008080,22400,404
145008080,22400,10404
145008080,22400,11404
145008080,22400,11904
145008080,22400,12004
145008080,22400,14900
145012660,22500,20500
145012660,22500,23100
145013710,22500,1200
145016580,22400,7104
145016580,22400,12204
145016580,22400,26004
145016580,22400,27404
145016580,22400,29404
145016580,22400,53404
145016580,22400,53704
145016580,22400,62700
145022140,22500,1100
145028310,22500,100
145048270,22500,5000
145048270,22500,8200
145048270,22500,10000
145048820,22400,600
145113070,22500,10000
145114310,22400,5000
145115000,22400,304
145115000,22400,1304
145115000,22400,5000
145133790,22500,400
145134250,22500,1100
145136200,22400,100
145139000,22500,26700
145139000,22500,30700
145139000,22500,35600
145143210,22500,700
145145580,22500,200
145148810,22500,100
145154210,22500,5200
145154880,22400,10204
145154880,22400,12304
145154880,22400,62200
145158650,22400,6600
145201260,22400,504
145201260,22400,2400
145201850,22400,7400
145210700,22500,8900
145210700,22500,9900
145210700,22500,10000
145212930,22500,100
145215380,22400,100
145216850,22400,21604
145216850,22400,22000
145220190,22500,1100
145223480,22500,1100
145224170,22400,1404
145224170,22400,2204
145224170,22400,2700
145224660,22400,504
145224660,22400,10200
145225510,22500,1100
145228420,22500,1100
145231760,22400,10304
145231760,22400,20504
145231760,22400,22504
145231760,22400,27504
145231760,22400,107504
145231760,22400,110504
145231760,22400,110904
145231760,22400,111404
145231760,22400,112404
145231760,22400,115700
145232010,22500,600
145232010,22500,20000
145233600,22500,300
145233860,22400,1000
145234310,22500,16300
145234310,22500,17600
145235200,22500,1100
145236750,22500,400
145238280,22500,400
145238510,22500,2800
145246610,22500,2600
145246610,22500,3400
145255890,22400,5000
145256910,22400,704
145256910,22400,5704
145256910,22400,10704
145256910,22400,15000
145311300,22500,200
145311300,22500,5700
145311300,22500,10700
145311300,22500,11400
145311300,22500,12000
145311300,22500,12500
145311300,22500,13000
145311300,22500,13400
145311300,22500,13800
145311300,22500,14200
145311300,22500,14500
145311300,22500,14800
145311300,22500,15100
145311300,22500,19700
145312360,22500,2600
145316210,22500,1200
145316810,22400,704
145316810,22400,1804
145316810,22400,51804
145316810,22400,52804
145316810,22400,57304
145316810,22400,67104
145316810,22400,67204
145316810,22400,71404
145316810,22400,71504
145316810,22400,81504
145316810,22400,83504
145316810,22400,108604
145316810,22400,110604
145316810,22400,113504
145316810,22400,127304
145316810,22400,128304
145316810,22400,133304
145316810,22400,133704
145316810,22400,153704
145316810,22400,154500
145322190,22400,2204
145322190,22400,10500
145323300,22400,2000
145329690,22400,3000
145334930,22500,1600
145334930,22500,2100
145335890,22400,4000
145338730,22400,3600
145339830,22500,19500
145339830,22500,21500
145339830,22500,25000
145342940,22400,1000
145348990,22400,15000
145352610,22400,13104
145352610,22400,70104
145352610,22400,71904
145352610,22400,81804
145352610,22400,100000
145354600,22500,400
145400110,22400,11804
145400110,22400,21804
145400110,22400,60000
145401420,22500,100
145401520,22400,2400
145402000,22400,3800
145403650,22400,1200
145405040,22400,4500
145406740,22500,200
145406770,22400,2800
145406960,22500,2400
145407410,22500,500
145408290,22400,9800
145409160,22400,800
145409520,22400,400
145409530,22500,200
145417740,22400,18000
145418840,22500,5000
145421500,22400,5000
145430990,22400,4200
145431450,22400,8904
145431450,22400,24500
145432470,22500,6400
145436700,22500,1200
145436760,22400,15600
145439220,22500,44500
145450030,22400,16700
145451850,22400,5904
145451850,22400,10404
145451850,22400,20000
145500410,22400,1200
145500420,22400,1200
145500420,22400,1200
145500440,22400,1200
145500440,22400,1200
145500450,22400,1200
145501560,22500,2000
145502590,22500,200
145505790,22500,15000
145506810,22400,100
145507920,22500,1200
145517590,22400,6000
145519950,22400,2000
145520870,22400,20000
145521600,22500,400
145524610,22500,300
145525260,22400,2500
145531550,22500,7600
145531700,22500,1600
145534890,22400,2604
145534890,22400,12604
145534890,22400,20000
145537170,22500,50571
145537170,22500,52571
145537170,22500,127771
145537170,22500,143771
145537170,22500,150171
145537170,22500,156871
145537170,22500,161271
145537170,22500,165971
145537170,22500,170771
145537170,22500,173771
145537170,22500,177900
145542610,22500,100
145544090,22500,100
145546040,22500,1000
145551620,22500,100
145552060,22400,2700
145556100,22500,4400
145556840,22400,4
145556840,22400,204
145556840,22400,5000
145604540,22400,5900
145605080,22500,1300
145605300,22400,504
145605300,22400,3504
145605300,22400,30000
145605490,22400,3000
145607120,22400,504
145607120,22400,2604
145607120,22400,11604
145607120,22400,21604
145607120,22400,24104
145607120,22400,25104
145607120,22400,27700
145608890,22500,8871
145608890,22500,20000
145613050,22400,1804
145613050,22400,2804
145613050,22400,2904
145613050,22400,4700
145620780,22500,7071
145620780,22500,18471
145620780,22500,19271
145620780,22500,20000
145625130,22500,1000
145632950,22400,900
145633540,22400,804
145633540,22400,1804
145633540,22400,4804
145633540,22400,14804
145633540,22400,20000
145637810,22400,19000
145650440,22500,8271
145650440,22500,27471
145650440,22500,32471
145650440,22500,47471
145650440,22500,52471
145650440,22500,69500
145654580,22500,6800
150003000,22500,564171
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
92500000,22600,265000
