,time,order,order_kind,function_code,order_price,order_volume
1554,93347220,1646336,0,S,23000,6000
1555,93347280,1646503,0,B,22400,10000
1556,93348820,1651887,0,S,22800,1000
1557,93349140,1653227,0,S,23700,600
1558,93349160,1653310,0,S,23600,800
1559,93350490,1657701,0,B,22400,10000
1560,93353460,1667335,0,B,22600,3300
1561,93353510,1667507,0,B,22500,3700
1562,93354100,1669060,0,B,22500,2700
1563,93354640,1670622,0,B,21600,3000
1564,93355290,1672906,0,B,22600,900
1565,93356680,1677379,0,S,22700,500
1566,93357360,1679438,0,S,22700,3000
1567,93357380,1679511,0,B,22200,15000
1568,93357790,1680792,0,S,22900,1000
1569,93357990,1681629,0,B,22200,5000
1570,93359270,1685801,0,B,22500,2000
1571,93359690,1687045,0,S,22900,1000
1572,93400770,1690882,0,B,22500,3500
1573,93400860,1691218,0,S,22600,74700
1574,93402150,1696365,0,B,22100,600
1575,93402500,1697478,0,B,22000,2000
1576,93402510,1697505,0,S,22500,2000
1577,93402890,1698574,0,B,22500,800
1578,93402910,1698624,0,B,22500,10000
1579,93403020,1698950,0,S,23000,4800
1580,93405930,1709133,0,S,22600,17800
1581,93406410,1710599,0,S,22700,300
1582,93406530,1710921,0,S,23000,1000
1583,93406610,1711217,0,S,22700,3000
1584,93407380,1714325,0,B,22500,3200
1585,93408450,1717625,0,B,22500,2800
1586,93409750,1721975,0,B,22300,3000
1587,93410080,1723445,0,S,22900,5000
1588,93410540,1725360,0,S,22500,100000
1589,93410850,1726352,0,B,22500,900
1590,93411190,1727326,0,B,20800,800
1591,93411940,1729631,0,B,22500,10100
1592,93412010,1729824,0,S,22800,10000
1593,93414000,1736837,0,B,22600,500
1594,93414770,1739153,0,S,23100,1000
1595,93415030,1739822,0,B,22500,100
1596,93415780,1742030,0,S,22600,21800
1597,93415890,1742472,0,S,22500,13300
1598,93415950,1742725,0,S,22500,13300
1599,93416010,1742955,0,S,24800,1500
1600,93416080,1743213,0,S,22600,10000
1601,93417310,1746940,0,S,22800,8000
1602,93417470,1747359,0,B,22400,10000
1603,93419500,1753237,0,S,23100,5500
1604,93419670,1753760,0,B,22500,6000
1605,93419900,1754417,0,S,22500,1200
1606,93420280,1755544,0,S,22500,100
1607,93420310,1755626,0,S,22600,10000
1608,93420310,1755646,0,S,22500,800
1609,93420970,1757368,0,S,22800,23600
1610,93421520,1758806,0,S,22500,60000
1611,93421930,1760194,0,B,22600,3000
1612,93422000,1760494,0,B,22100,53500
1613,93422240,1761444,0,B,22400,3600
1614,93422510,1762313,0,S,24800,161100
1615,93424360,1767251,0,S,22900,10100
1616,93424840,1768665,0,S,22600,16000
1617,93426730,1774579,0,S,22500,30000
1618,93427280,1776089,0,S,23500,2000
1619,93427600,1777003,0,S,22700,2000
1620,93427670,1777208,0,S,22500,15000
1621,93428740,1780957,0,B,20900,2200
1622,93429490,1782985,0,S,22500,55200
1623,93430010,1784285,0,S,22600,5600
1624,93430600,1785963,0,B,22400,4800
1625,93430980,1787410,0,S,22600,49304
1626,93431340,1788860,0,B,22400,1300
1627,93431520,1789448,0,S,22600,6300
1628,93431990,1790820,0,S,23000,14000
1629,93432300,1791671,0,B,22500,1200
1630,93433000,1793576,0,S,24500,20000
1631,93433250,1794187,0,S,22500,40000
1632,93433700,1795463,0,S,22500,1300
1633,93433710,1795475,0,S,22500,2100
1634,93435240,1800714,0,B,22600,10000
1635,93435690,1801905,0,S,23100,10000
1636,93435770,1802094,0,S,23500,6000
1637,93436160,1803201,0,S,22500,9900
1638,93436160,1803202,0,B,22500,1000
1639,93436230,1803376,0,S,23200,900
1640,93436720,1804749,0,B,22200,3000
1641,93436860,1805217,0,S,23000,900
1642,93437550,1807610,0,B,22100,10000
1643,93437570,1807683,0,S,23100,70000
1644,93439750,1813912,0,B,22400,100
1645,93440410,1816550,0,B,20300,1000
1646,93441140,1818761,0,S,22600,10000
1647,93441230,1819028,0,B,22500,100
1648,93442360,1821919,0,S,22700,8000
1649,93443070,1824378,0,S,23200,4000
1650,93443280,1825363,0,S,22900,10000
1651,93443530,1826410,0,B,21900,10000
1652,93443650,1826934,0,B,22100,5000
1653,93443880,1827711,0,B,22500,1000
1654,93444140,1828587,0,B,22500,4800
1655,93446240,1834903,0,S,22500,15400
1656,93449150,1844202,0,B,22000,10000
1657,93451200,1850602,0,B,20300,10000
1658,93451230,1850662,0,B,22200,10000
1659,93452550,1854958,0,B,22500,500
1660,93452890,1855890,0,S,24800,1000
1661,93453030,1856228,0,S,22600,5000
1662,93453660,1857956,0,S,22500,10000
1663,93454440,1860153,0,B,22400,1000
1664,93454550,1860509,0,B,22500,1100
1665,93454720,1861102,0,S,24000,10200
1666,93455310,1863337,0,S,22400,600
1667,93455670,1864472,0,S,22800,6000
1668,93456150,1865592,0,S,22500,26000
1669,93456510,1866639,0,S,22500,5300
1670,93457760,1870353,0,B,22500,14600
1671,93458000,1871190,0,S,22600,3800
1672,93500760,1880909,0,B,22400,100
1673,93501520,1884129,0,B,22400,4900
1674,93501710,1884642,0,B,22200,13700
1675,93502030,1885524,0,B,22000,1100
1676,93502100,1885784,0,S,23000,3700
1677,93503010,1888436,0,S,23000,45900
1678,93504010,1891976,0,B,22200,25500
1679,93504030,1892035,0,B,22400,100
1680,93504850,1895299,0,B,22000,7400
1681,93505070,1895973,0,B,22500,1100
1682,93506220,1899213,0,B,22400,10000
1683,93506220,1899220,0,B,22400,2200
1684,93506230,1899246,0,B,22400,1100
1685,93506230,1899247,0,B,22400,1200
1686,93506230,1899248,0,B,22400,2100
1687,93506230,1899249,0,B,22400,3900
1688,93506240,1899259,0,B,22400,6600
1689,93507640,1904143,0,B,22300,10000
1690,93509160,1908507,0,B,22400,1100
1691,93509300,1908872,0,B,22200,25000
1692,93509810,1910550,0,B,22300,1100
1693,93510320,1912680,0,S,23200,10000
1694,93510700,1914033,0,B,20300,20000
1695,93511100,1915203,0,B,22000,6800
1696,93511350,1915904,0,S,22600,90200
1697,93511930,1917426,0,B,22400,500
1698,93513300,1922116,0,B,22200,10000
1699,93513700,1923439,0,B,22400,5000
1700,93516280,1930954,0,S,22400,2900
1701,93516410,1931430,0,B,22500,1200
1702,93516410,1931464,0,S,23100,6000
1703,93516870,1932674,0,S,22500,6000
1704,93516980,1932920,0,B,22400,5600
1705,93519020,1938629,0,S,22500,1500
1706,93519530,1940514,0,S,23200,10000
1707,93520000,1941784,0,S,23200,100000
1708,93520060,1941942,0,B,22400,18500
1709,93522610,1949895,0,S,22900,5500
1710,93524710,1955583,0,B,22400,5000
1711,93525220,1957349,0,S,24800,2200
1712,93526630,1961251,0,B,20900,16000
1713,93527610,1963674,0,B,22500,1200
1714,93527680,1963924,0,B,22000,2100
1715,93527740,1964188,0,S,22700,5000
1716,93527810,1964453,0,S,22400,100
1717,93529040,1968388,0,S,23400,2200
1718,93529260,1968985,0,B,22000,1300
1719,93529570,1969864,0,S,22500,10000
1720,93530700,1972870,0,S,22400,26000
1721,93531090,1974301,0,B,22000,900
1722,93531350,1975287,0,B,22300,10000
1723,93531630,1976203,0,S,22500,2000
1724,93531980,1977122,0,S,23600,5000
1725,93532610,1978832,0,S,23500,2000
1726,93533640,1981615,0,S,22500,5000
1727,93534820,1985718,0,B,22400,100
1728,93536810,1991382,0,S,22600,6800
1729,93536830,1991451,0,S,22600,2000
1730,93536930,1991725,0,B,22400,10000
1731,93538080,1995413,0,B,20300,100
1732,93538120,1995488,0,S,23300,10000
1733,93538330,1996107,0,B,22500,1100
1734,93539240,1998430,0,S,22700,1000
1735,93539380,1998798,0,B,22400,2000
1736,93539630,1999529,0,S,22500,3800
1737,93539640,1999544,0,S,23300,11000
1738,93540460,2002278,0,B,22000,1000
1739,93540540,2002523,0,B,22300,900
1740,93542450,2007446,0,B,22400,14400
1741,93543060,2009337,0,B,22000,5000
1742,93544000,2012276,0,B,22400,5000
1743,93544810,2014498,0,B,22400,3000
1744,93545370,2015866,0,S,24800,3700
1745,93545460,2016119,0,S,22400,600
1746,93546100,2018056,0,B,22400,30000
1747,93547300,2021517,0,B,22400,2200
1748,93547520,2022041,0,B,22400,10000
1749,93548400,2024206,0,S,22900,22800
1750,93549610,2028444,0,B,22500,1000
1751,93550090,2029690,0,B,22300,10000
1752,93551120,2032211,0,B,22400,4600
1753,93551670,2033559,0,B,20800,1000
1754,93552530,2036349,0,B,20800,300
1755,93553520,2038933,0,B,22400,20000
1756,93553830,2039642,0,B,22500,10000
1757,93553830,2039653,0,B,22400,1500
1758,93553840,2039662,0,B,22400,1900
1759,93553840,2039663,0,B,22400,6100
1760,93553840,2039664,0,B,22400,1300
1761,93553850,2039690,0,B,22400,1300
1762,93553850,2039693,0,B,22400,3900
1763,93553890,2039815,0,B,22400,900
1764,93554330,2040958,0,B,22400,3000
1765,93555190,2043906,0,S,23000,5000
1766,93555480,2045267,0,B,21200,200
1767,93556030,2047130,0,B,22400,100
1768,93556500,2048704,0,B,21200,3000
1769,93556630,2049115,0,B,22200,50000
1770,93557020,2050275,0,S,23100,500
1771,93559100,2058972,0,B,22100,10900
1772,93600290,2063239,0,B,22300,12000
1773,93600290,2063250,0,B,22500,1200
1774,93600370,2063576,0,B,22400,50000
1775,93600380,2063597,0,S,22900,300
1776,93600710,2064982,0,B,22000,3000
1777,93601050,2066768,0,S,24800,4000
1778,93601090,2067035,0,B,22400,6700
1779,93601360,2068502,0,B,22500,100
1780,93601550,2069379,0,S,22800,8600
1781,93602070,2071483,0,S,22900,19500
1782,93602910,2074424,0,B,22500,2400
1783,93602980,2074634,0,S,24700,3000
1784,93603310,2075995,0,B,22500,6900
1785,93604150,2080414,0,B,22400,7900
1786,93604240,2080993,0,B,22500,22300
1787,93604590,2082988,0,S,22500,10400
1788,93604930,2084373,0,B,21300,900
1789,93605060,2084860,0,B,22100,6100
1790,93605850,2087805,0,B,22400,5000
1791,93605920,2087986,0,B,22400,9500
1792,93606780,2091315,0,B,21300,2000
1793,93606920,2092160,0,S,23000,2500
1794,93607190,2093835,0,B,22300,2000
1795,93607320,2094739,0,B,22400,3500
1796,93607340,2094849,0,B,22400,10100
1797,93607500,2095765,0,B,22300,3000
1798,93607730,2096727,0,B,22400,1100
1799,93607990,2097882,0,S,24800,300
1800,93609170,2102195,0,B,22300,4600
1801,93609270,2102511,0,B,22400,17700
1802,93609410,2102974,0,B,21500,3000
1803,93609560,2103604,0,S,22400,1200
1804,93609600,2103817,0,S,23200,2500
1805,93609750,2104497,0,B,22500,20000
1806,93609990,2106011,0,B,22000,5000
1807,93610310,2108738,0,B,22100,10500
1808,93610430,2109588,0,B,22500,400
1809,93611130,2112792,0,S,23500,5000
1810,93611140,2112817,0,B,22100,4800
1811,93611210,2113115,0,B,22500,1200
1812,93611290,2113493,0,S,22600,88100
1813,93611550,2114499,0,B,20300,1900
1814,93612230,2117038,0,B,22400,10000
1815,93612290,2117226,0,B,22400,8900
1816,93612470,2117935,0,B,22400,3000
1817,93612590,2118485,0,B,22200,600
1818,93612890,2120241,0,B,22400,9700
1819,93613020,2121279,0,B,22100,1000
1820,93613460,2124386,0,S,22600,27000
1821,93613760,2126213,0,B,22100,2000
1822,93614100,2127942,0,B,22500,3000
1823,93614430,2129581,0,B,22300,10000
1824,93614810,2131130,0,B,22500,46200
1825,93614850,2131303,0,B,22400,6100
1826,93615510,2133828,0,B,22500,23100
1827,93615650,2134420,0,B,22800,100
1828,93615650,2134426,0,S,22700,1000
1829,93615670,2134563,0,B,22500,500
1830,93615680,2134627,0,B,22500,4400
1831,93615710,2134816,0,B,22500,12500
1832,93615720,2134835,0,B,22500,12500
1833,93615720,2134855,0,S,22500,6900
1834,93615720,2134882,0,B,22400,2000
1835,93615720,2134883,0,B,22400,900
1836,93615720,2134884,0,B,22400,1600
1837,93615730,2134891,0,B,22400,3900
1838,93615730,2134892,0,B,22400,5700
1839,93615730,2134898,0,B,22400,2100
1840,93615950,2136345,0,B,22500,100
1841,93616030,2136919,0,B,22500,100
1842,93616360,2138976,0,B,22300,500
1843,93616760,2140854,0,S,23000,1000
1844,93616910,2141400,0,S,22500,15000
1845,93616970,2141650,0,S,22600,10000
1846,93616980,2141678,0,B,22400,1000
1847,93617420,2143467,0,B,22500,9800
1848,93617420,2143511,0,S,22500,6000
1849,93617570,2144043,0,S,23100,20000
1850,93617810,2144852,0,B,22400,5000
1851,93617810,2144854,0,B,22500,2500
1852,93618710,2148085,0,B,22400,1500
1853,93618950,2149499,0,B,22500,200
1854,93620300,2155972,0,S,23200,500
1855,93620780,2157494,0,B,22500,10000
1856,93620820,2157586,0,B,22500,4100
1857,93621630,2160441,0,B,22200,8400
1858,93621840,2161373,0,S,22400,900
1859,93622230,2163776,0,B,22400,7100
1860,93622570,2165404,0,B,22500,1100
1861,93622900,2166587,0,S,22600,2000
1862,93623250,2167626,0,B,22300,200
1863,93623610,2168656,0,B,22500,500
1864,93623900,2169575,1,S,0,2200
1865,93624070,2170039,0,B,22500,1000
1866,93624080,2170078,0,B,22300,2500
1867,93624610,2171914,0,B,22500,100
1868,93624940,2173493,0,B,22500,1000
1869,93625180,2174859,0,S,22600,40000
1870,93626040,2178581,0,B,21000,1000
1871,93626040,2178601,0,B,21900,2000
1872,93627050,2181754,0,B,22400,1000
1873,93627520,2183212,0,S,23500,20000
1874,93627950,2185011,0,S,22500,100
1875,93627970,2185105,0,S,22500,300
1876,93628020,2185349,0,B,22500,7600
1877,93628710,2188504,0,B,22200,15000
1878,93629600,2191450,0,S,24700,1000
1879,93630430,2193809,0,B,22300,1000
1880,93630650,2194558,0,S,22500,100
1881,93630820,2195212,0,S,22500,700
1882,93631720,2199100,0,S,23000,1000
1883,93631740,2199158,0,S,22500,100
1884,93631790,2199256,0,S,22500,100
1885,93631850,2199454,0,B,22500,3000
1886,93631900,2199587,0,S,22500,100
1887,93631940,2199701,0,S,22500,500
1888,93632040,2200092,0,S,22500,10600
1889,93632150,2200510,0,B,22500,3000
1890,93632710,2202058,0,B,22500,3000
1891,93632800,2202315,0,B,22400,1000
1892,93633100,2203037,0,B,22600,1100
1893,93633390,2203952,0,B,22400,10000
1894,93633640,2204683,0,S,22500,100
1895,93633640,2204685,0,S,22500,900
1896,93633640,2204690,0,S,22500,300
1897,93633650,2204698,0,S,22500,100
1898,93634070,2206288,0,S,22500,5000
1899,93634250,2206927,0,S,22500,100
1900,93635160,2209763,0,S,22500,57400
1901,93635410,2210414,0,S,22500,3200
1902,93636730,2214186,0,S,22600,2400
1903,93638820,2220736,0,S,23000,1900
1904,93639770,2223510,0,S,22500,5000
1905,93640180,2225073,0,B,22100,500
1906,93640820,2227470,0,S,23000,115400
1907,93642750,2232667,0,B,21500,1000
1908,93643400,2235140,0,B,22200,2500
1909,93643470,2235317,0,S,22500,75200
1910,93643540,2235563,0,B,20300,3000
1911,93643860,2236562,0,B,22500,500
1912,93644410,2237933,0,B,22500,1200
1913,93645820,2241697,0,S,24400,1000
1914,93646380,2243680,0,B,22300,4000
1915,93647790,2247452,0,B,22500,1000
1916,93648290,2248592,0,S,23100,10000
1917,93649300,2251707,0,S,23600,1000
1918,93649890,2253391,0,B,21900,2000
1919,93650440,2254985,0,B,22300,300
1920,93651090,2256660,0,S,22600,4100
1921,93651290,2257156,0,S,22700,7900
1922,93652490,2260703,0,S,22600,5000
1923,93654180,2265017,0,S,22400,10000
1924,93655330,2268656,0,B,22500,1100
1925,93655830,2270236,0,B,22400,100
1926,93656000,2270719,0,B,22500,10000
1927,93656510,2271988,0,S,22800,2000
1928,93656720,2272579,0,B,22400,10000
1929,93657070,2273347,0,B,21800,2000
1930,93657940,2275705,0,S,22700,47600
1931,93658350,2277041,0,S,24600,1000
1932,93658580,2277676,0,S,22600,15100
1933,93659920,2281135,0,S,23300,4700
1934,93700600,2283185,0,B,22400,2200
1935,93700940,2284283,0,S,22600,6500
1936,93701330,2285815,0,B,22400,26000
1937,93702080,2288003,0,S,22700,7300
1938,93702360,2288753,0,B,22100,1000
1939,93703880,2292639,0,S,24800,5000
1940,93704000,2293156,0,S,22700,1000
1941,93704210,2293976,0,S,22500,2800
1942,93704770,2295730,0,B,22300,100000
1943,93704890,2296080,0,B,21800,3000
1944,93706020,2298910,0,S,23400,136300
1945,93706220,2299587,0,B,22500,1100
1946,93707010,2301890,0,B,22000,10000
1947,93708840,2307020,0,S,22500,2000
1948,93710200,2310549,0,B,22400,3000
1949,93710520,2311463,0,S,24800,500
1950,93712380,2316167,0,B,22500,50000
1951,93712530,2316570,0,B,22400,5000
1952,93713070,2318355,0,S,22600,4500
1953,93713070,2318363,0,B,22400,1900
1954,93713070,2318364,0,B,22400,900
1955,93713070,2318365,0,B,22400,3400
1956,93713070,2318366,0,B,22400,5400
1957,93713070,2318367,0,B,22400,1600
1958,93713070,2318368,0,B,22400,1300
1959,93713110,2318492,0,B,22400,900
1960,93714100,2321377,0,B,22500,25200
1961,93714530,2322483,0,B,22500,26000
1962,93715000,2323730,0,B,22500,20000
1963,93715280,2324526,0,B,22400,5100
1964,93715380,2324791,0,B,22500,3000
1965,93715570,2325258,0,B,22300,20000
1966,93715630,2325416,0,B,22400,200
1967,93715670,2325549,0,B,22400,10000
1968,93715670,2325556,0,B,22500,6100
1969,93715830,2326044,0,B,22500,3000
1970,93716380,2328031,0,B,22300,10000
1971,93717000,2329622,0,S,22400,5000
1972,93717500,2330894,0,B,22500,1200
1973,93717560,2331034,0,B,21000,3000
1974,93717620,2331152,0,B,22300,500
1975,93718630,2333827,0,B,22300,67100
1976,93719750,2337298,0,B,22500,6500
1977,93719810,2337512,0,S,24800,1000
1978,93720110,2338219,0,B,22300,800
1979,93720390,2338907,0,B,22300,100000
1980,93721620,2341834,0,B,22500,100
1981,93722140,2343373,0,S,22600,88100
1982,93722930,2345986,0,B,22300,27000
1983,93722940,2346030,0,B,22200,10000
1984,93723700,2347953,0,S,22500,4900
1985,93725760,2353915,0,B,22500,10000
1986,93727120,2357185,0,S,22600,3800
1987,93728370,2360921,0,S,23500,2200
1988,93728520,2361455,0,B,22500,2200
1989,93728620,2361685,0,B,22600,1100
1990,93728830,2362235,0,B,22400,8000
1991,93728880,2362339,0,S,23200,2000
1992,93730150,2365461,0,S,22500,25400
1993,93730160,2365474,0,B,22400,1400
1994,93730160,2365475,0,B,22400,5400
1995,93730160,2365476,0,B,22400,2000
1996,93730160,2365477,0,B,22400,3700
1997,93730160,2365478,0,B,22400,1800
1998,93730160,2365479,0,B,22400,1000
1999,93730220,2365694,0,B,22400,1000
2000,93730440,2366271,0,B,22500,4600
2001,93730610,2366766,0,S,22700,20000
2002,93731410,2369536,0,S,22500,7500
2003,93731580,2369982,0,B,22500,6100
2004,93732570,2372307,0,B,22500,3000
2005,93732580,2372319,0,S,22800,26800
2006,93732580,2372335,0,B,22500,3100
2007,93732660,2372518,0,S,22500,2000
2008,93733060,2373363,0,B,22000,15100
2009,93733380,2374124,0,B,22500,1000
2010,93733660,2374886,0,B,22500,1600
2011,93733810,2375307,0,B,22500,1000
2012,93734580,2377489,0,S,22600,49304
2013,93735970,2380596,0,B,21700,23700
2014,93736280,2381384,1,S,0,1100
2015,93736360,2381601,0,B,22500,4600
2016,93737300,2384243,0,B,22400,4600
2017,93737780,2385453,0,B,22500,2000
2018,93737860,2385692,0,S,24600,10000
2019,93738980,2388245,0,B,22100,800
2020,93739070,2388502,0,B,22000,1500
2021,93739290,2388892,0,B,22600,1100
2022,93739400,2389202,0,S,22500,500
2023,93739880,2390324,0,B,22600,9000
2024,93741190,2394171,0,B,22400,5000
2025,93742820,2398101,0,S,22500,5900
2026,93743160,2399111,0,B,22000,500
2027,93743930,2401165,0,S,22900,10000
2028,93743980,2401312,0,S,24000,12300
2029,93744900,2403204,0,S,23000,1500
2030,93745170,2403798,0,S,22500,4100
2031,93745260,2404029,0,B,22500,1700
2032,93745290,2404078,0,S,23400,10000
2033,93745600,2404787,0,B,22500,100
2034,93747100,2409249,0,B,22500,800
2035,93747340,2409735,0,B,22500,400
2036,93747500,2410087,0,B,22000,4800
2037,93748420,2412342,0,B,22000,2000
2038,93748660,2413006,0,B,22500,300
2039,93748760,2413243,0,B,22500,200
2040,93750300,2417547,0,S,23500,100000
2041,93750660,2418414,0,S,22600,600
2042,93750940,2418984,0,B,22500,1100
2043,93751240,2419715,0,B,22300,100
2044,93751850,2421289,0,S,23100,3700
2045,93752010,2421813,0,B,22100,2300
2046,93753220,2425110,0,S,22600,44400
2047,93753480,2425764,0,B,22200,2300
2048,93753620,2426069,0,S,22600,30000
2049,93753740,2426351,0,S,23000,2600
2050,93754600,2428295,0,S,22800,10000
2051,93754630,2428378,0,S,23300,3000
2052,93756120,2432218,0,B,22100,1800
2053,93756930,2434006,0,S,22800,4200
2054,93758790,2438797,0,S,24800,8100
2055,93759520,2440419,0,B,22300,3500
2056,93800410,2442551,0,S,23500,1000
2057,93800620,2443090,0,B,20500,200
2058,93800680,2443289,0,S,22700,3800
2059,93801630,2446246,0,B,22600,1000
2060,93801720,2446526,0,B,22400,2600
2061,93802820,2449179,0,B,22200,10000
2062,93804170,2453110,0,B,22400,1700
2063,93804550,2454290,0,B,22200,4600
2064,93805220,2455876,0,B,22100,4000
2065,93805300,2456062,0,B,22500,200
2066,93807260,2461535,0,S,23200,3000
2067,93807340,2461798,0,S,22500,600
2068,93807750,2462836,0,S,22500,3400
2069,93809340,2466331,0,S,22500,10000
2070,93809590,2466884,0,B,22400,300
2071,93809610,2466934,0,B,22400,300
2072,93809610,2466935,0,B,22400,300
2073,93809620,2466936,0,B,22400,300
2074,93809620,2466937,0,B,22400,300
2075,93809650,2467054,0,B,22500,2000
2076,93809720,2467217,0,B,22400,500
2077,93809730,2467241,0,B,22400,300
2078,93809750,2467307,0,B,22400,300
2079,93809760,2467337,0,B,22500,6300
2080,93809760,2467349,0,B,22400,300
2081,93809770,2467376,0,B,22400,300
2082,93809770,2467394,0,B,22400,300
2083,93809780,2467397,0,B,22400,600
2084,93809790,2467427,0,B,22400,300
2085,93809790,2467478,0,B,22400,600
2086,93809840,2467632,0,B,22400,1000
2087,93809850,2467670,0,B,22400,300
2088,93809860,2467677,0,B,22400,300
